,translation
4687,"{'prefix': 'translate Hinglish to English: ', 'input': 'I agree, but ek time watch worth ho sakti hai', 'target': 'I agree, however, it might be worth a watch.'}"
4688,"{'prefix': 'translate Hinglish to English: ', 'input': 'Movie ka best part probably middle section hai jaha wo apni sari power test karta hai. Aisa lagta hai k end description k basis pe disappointing ho sakta hai', 'target': ""The best part of the movie is probably the middle section where he's testing out all of his powers. Seems like the end might be disappointing based on this description.""}"
4689,"{'prefix': 'translate Hinglish to English: ', 'input': 'Main Jim Carrey ka bada fan to nahi hu , but main ek try karunga', 'target': ""I'm not the hugest Jim Carrey fan, but I'll give it a try.""}"
4690,"{'prefix': 'translate Hinglish to English: ', 'input': 'Haan mujhe lagta hai k wo aise bahar hai k ye film uske liye perfect hai', 'target': 'Yeah I think he is so out-there that this is a perfect film for him.'}"
4691,"{'prefix': 'translate Hinglish to English: ', 'input': 'Haan wo hamesha koi crazy out of control aadmi play karta hai', 'target': 'Yeah, he always seems to play some crazy out-of-control guy.'}"
4692,"{'prefix': 'translate Hinglish to English: ', 'input': 'kaise ho aap', 'target': 'how are you doing'}"
4693,"{'prefix': 'translate Hinglish to English: ', 'input': 'Im doing great. kya aapne Toy Story pahle dekhi hai?', 'target': 'Im doing great. Have you seen Toy Story before?'}"
4694,"{'prefix': 'translate Hinglish to English: ', 'input': 'Maine bahut pahle dekhi thi.', 'target': 'i did a long time ago'}"
4695,"{'prefix': 'translate Hinglish to English: ', 'input': 'I love that movie', 'target': 'I love that movie '}"
4696,"{'prefix': 'translate Hinglish to English: ', 'input': 'yes ye mere childhood ka bada part hai', 'target': 'yes it was a big part of my childhood'}"
4697,"{'prefix': 'translate Hinglish to English: ', 'input': 'Tom Hanks ke woody se start hota hai', 'target': 'is was stared Tom Hanks as woody '}"
4698,"{'prefix': 'translate Hinglish to English: ', 'input': 'yes mai buzz ko bahut like karti hu', 'target': 'yes i like buzz alot'}"
4699,"{'prefix': 'translate Hinglish to English: ', 'input': 'aapka favorite kaun tha', 'target': 'who was your favorite'}"
4700,"{'prefix': 'translate Hinglish to English: ', 'input': 'buzz light year', 'target': 'buzz light year'}"
4701,"{'prefix': 'translate Hinglish to English: ', 'input': 'yes mai really care nahi karti third one ke baare me, maine wo kabhi dekhi nahi', 'target': 'yes i really did not care for the third one i never seen it'}"
4702,"{'prefix': 'translate Hinglish to English: ', 'input': 'movie ka directir John Lasseter tha, mujhe nahi pata usne aur kaun si movie banai hai.', 'target': 'the director of the movie was John Lasseter dont know what else he made'}"
4703,"{'prefix': 'translate Hinglish to English: ', 'input': 'MUJE BHI', 'target': 'me either'}"
4704,"{'prefix': 'translate Hinglish to English: ', 'input': 'MEIN THIRD ONE THO NAHI DEKHA HON', 'target': 'I never saw the third one either '}"
4705,"{'prefix': 'translate Hinglish to English: ', 'input': 'HAAN, DISNEY THO KAAFI ACHE MOVIE BANATHE HEIN', 'target': 'yes disney has mostly lost me on their movies'}"
4706,"{'prefix': 'translate Hinglish to English: ', 'input': 'FIRST TOY STORY THO 1995 MEIN AAYA.. KITNA LAMBHA TIME THA VOH', 'target': 'the first toy story came out in 1995.. wow that seems like such a long time ago'}"
4707,"{'prefix': 'translate Hinglish to English: ', 'input': 'HAAN, KAAFI', 'target': ""yeah  that's a while ago""}"
4708,"{'prefix': 'translate Hinglish to English: ', 'input': 'JAB CRITICS AAYA THO, SABHI USKA WORK KA GENIUS SAMJE', 'target': 'when it came out the critics said it was a work of genius'}"
4709,"{'prefix': 'translate Hinglish to English: ', 'input': 'MUJE LAGTHA KI DONO AGREE KARENGE', 'target': 'i think that we both agree on that?'}"
4710,"{'prefix': 'translate Hinglish to English: ', 'input': 'DEFINITLY', 'target': 'definitly'}"
4711,"{'prefix': 'translate Hinglish to English: ', 'input': 'ROTTEN TOMATOES NE TOH 100 DIYA, JO ITNA GREAT HEIN', 'target': 'it got a 100 on rotten tomatoes that seems great'}"
4712,"{'prefix': 'translate Hinglish to English: ', 'input': 'LOOK, PLOT POINTS NE THO MUJE ACHE SCENES YAAD KIYA', 'target': 'looking at the plot points made me remember some good sceens'}"
4713,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan, yeh critics ka hi hey, also woody ka voice hanks ne diya jo unke best animated features mein yek hein unka history mein', 'target': 'yes it did the critics also said tom hanks voice of woody is one of the best animated features in history'}"
4714,"{'prefix': 'translate Hinglish to English: ', 'input': 'han jab buzz, un saare toys ko impress karne pe try kartha tha us cool new modern features se', 'target': 'like when buzz was trying to impress all the other toys with his cool new modern features'}"
4715,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan, badiya hein', 'target': 'yes that was great'}"
4716,"{'prefix': 'translate Hinglish to English: ', 'input': 'tho vo hi room tha kaha us baby toy hein', 'target': 'was it this one when they go in that room with that baby toy'}"
4717,"{'prefix': 'translate Hinglish to English: ', 'input': 'muje itna yaad nahi hein, lekin muje bhi aise hi kuch lagtha hein', 'target': 'I cant remember I think so'}"
4718,"{'prefix': 'translate Hinglish to English: ', 'input': 'mein tho in yek aur do ko confuse ho gaya', 'target': 'i get confuse with this one and two'}"
4719,"{'prefix': 'translate Hinglish to English: ', 'input': 'muje bas itna yaad hein ki voh us moving truck par jaane ko try kar rahe they', 'target': 'I remeber when there were trying to get on the moving truck'}"
4720,"{'prefix': 'translate Hinglish to English: ', 'input': 'itna fun remembering hey yar', 'target': 'it was fun remembering this one'}"
4721,"{'prefix': 'translate Hinglish to English: ', 'input': 'have a great day yar', 'target': 'you have a great day'}"
4722,"{'prefix': 'translate Hinglish to English: ', 'input': 'aapke ke saath baat karte hue accha laga, good day', 'target': 'well It was cool talking whit you have a good day'}"
4723,"{'prefix': 'translate Hinglish to English: ', 'input': 'bless', 'target': 'bless'}"
4724,"{'prefix': 'translate Hinglish to English: ', 'input': ""movie jo chuni gayi, 'I"", 'target': ""The movie that was picked, I'""}"
4725,"{'prefix': 'translate Hinglish to English: ', 'input': 'maine kabhi nahi dekhi', 'target': ""I've never seen. ""}"
4726,"{'prefix': 'translate Hinglish to English: ', 'input': 'HELLO, MOVIE KA NAM KAY HAI?', 'target': ""Hello, what's the name of the movie?""}"
4727,"{'prefix': 'translate Hinglish to English: ', 'input': 'HI, WO the Imitation Game HAI', 'target': ""Hi, it's the Imitation Game""}"
4728,"{'prefix': 'translate Hinglish to English: ', 'input': 'kay wo interesting lag rahi  hai?', 'target': 'Does it seem interesting?'}"
4729,"{'prefix': 'translate Hinglish to English: ', 'input': ""jaroor, ye sab during WWII huva tha or it's decrypting spy code messages"", 'target': ""Definitely, it takes place during WWII and it's decrypting spy code messages""}"
4730,"{'prefix': 'translate Hinglish to English: ', 'input': 'cool, kay us me main leaf actor or actress easily identifiable hai', 'target': ""Cool, is there a main lead actor or actress that's easily identifiable?""}"
4731,"{'prefix': 'translate Hinglish to English: ', 'input': 'ha, iss me  Benedict Cumberbatch and Keira Knightly hai, is co accha score mila hai Tomatoes and CinemaScore pe', 'target': ""Yes, it stars Benedict Cumberbatch and Keira Knightly, it's got a pretty good score on Rotten Tomatoes and CinemaScore.""}"
4732,"{'prefix': 'translate Hinglish to English: ', 'input': 'good to know, kis studio ne isse produce kiya hai?', 'target': 'Good to know, what studio is it produced by?'}"
4733,"{'prefix': 'translate Hinglish to English: ', 'input': 'Muze nahi pata uske bareme , per tum ko pata hai kay there was an earlier movie about the same book?', 'target': ""I'm not sure about that but did you know there was an earlier movie about the same book?""}"
4734,"{'prefix': 'translate Hinglish to English: ', 'input': 'to, ye kitap be based hai?', 'target': ""So  it's based on a book?""}"
4735,"{'prefix': 'translate Hinglish to English: ', 'input': 'yes, ye based hai Alan Turing: The Enigma or pehele ki movie ka nam tha  Breaking the Code, wo BBC pe thi', 'target': ""Yes, it's based on Alan Turing:  The Enigma and the earlier movie was called Breaking the Code, it was on BBC.""}"
4736,"{'prefix': 'translate Hinglish to English: ', 'input': 'jaanakaar achchha laga, haalaanki mainne poochha nahin; kya yah kahana hai ki BBC sanskaran mein kisane abhinay kiya', 'target': ""Good to know, although I didn't ask; does it say who starred in the BBC version?""}"
4737,"{'prefix': 'translate Hinglish to English: ', 'input': 'nahin, lekin mujhe kuchh pramukh drshyon kee jaanakaaree milee hai yadi aap jaanane mein ruchi rakhate hain?', 'target': ""No, but I've got info on a few of the key scenes if you're interested in knowing?""}"
4738,"{'prefix': 'translate Hinglish to English: ', 'input': 'poorn roop se, pustak se lie gae drshy hain, BBC sanskaran, ya philm?', 'target': 'Absolutely, are the scenes taken from the book, the BBC version, or the movie?'}"
4739,"{'prefix': 'translate Hinglish to English: ', 'input': '2014 kee philm se kambarabaich aur naitalee ke saath. shuruaatee drshy mein tyooring in bording skool ko badanaam kiya ja raha hai, aur vah vahaan ek dost banaata hai jo use kriptograaphee mein dilachaspee leta hai.', 'target': 'From the 2014 movie with Cumberbatch and Knightley.  The earliest scene has Turing in boarding school being bullied, and he makes a friend there that gets him interested in cryptography.'}"
4740,"{'prefix': 'translate Hinglish to English: ', 'input': 'yah achchha hai, to yah ek jeevanee philm kee tarah hai?', 'target': ""That's cool, so it's sort of a biographical movie?""}"
4741,"{'prefix': 'translate Hinglish to English: ', 'input': 'agala drshy hai jab briten ne jarmanee par yuddh kee ghoshana kee, tyooring ek jagah par kaam karane jaata hai jise bailechale paark kaha jaata hai vah naajee kee pahelee masheen ko dikod karane kee koshish kar raha hai. haan, yah ek aitihaasik naatak hai.', 'target': ""The next scene is when Britain declares war on Germany, Turing goes to work at a place called Bletchley Park that is trying to decode the Nazi's Enigma Machine.  Yes, it's a historical drama.""}"
4742,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya aap kathaanak sunana chaahate hain?', 'target': 'Do you want to hear the plot?'}"
4743,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya yah ullekh karata hai philm vaastavik jeevan kee ghatanaon ke vipareet kitanee sahee hai; isalie main poochh raha tha yadi yah keval aitihaasik ke vipareet jeevanee thee?', 'target': ""Does it mention how accurate the movie is as opposed to real-life events; that's why I was asking if it was biographical as opposed to simply historical?""}"
4744,"{'prefix': 'translate Hinglish to English: ', 'input': 'oh. ek aalochak kahata hai yah samay drshyon ko punarvyavasthit karata hai aur kaalpanik paatron ko laagoo karata hai.', 'target': 'Oh.  One of the critics says it rearranges the time sequences and invents fictional characters.  '}"
4745,"{'prefix': 'translate Hinglish to English: ', 'input': 'spashteekaran ke lie dhanyavaad, kya koee aur ansh hain?', 'target': 'Thanks for the clarification , are there any more excerpts?'}"
4746,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan, kathaanak vaastav mein achchha lagata hai. tyooring naajee kod masheen ko dikript karane ka prabandhan karata hai, lekin naajiyon ne har din kod badal diya. isalie ve sabhee mahasoos karate hain ki ve har din dikript kie gae sandeshon par kaam nahin kar sakate hain ya naajiyon ko pata chal jaega ki unakee kod masheen bekaar hai.', 'target': ""Yes, the plot sounds really good.  Turing manages to decrypt the Nazi code machine, but the Nazis change the code every day.  So they all realize they can't act on every day's decrypted messages or the Nazis will know that their code machine is useless.""}"
4747,"{'prefix': 'translate Hinglish to English: ', 'input': 'dilachasp hai, yah ullekh karata hai ki yah kaise hal ho gaya hai, ya kya yah aapako chattaan par chhodata hai?', 'target': ""Interesting, does it mention how it's resolved, or does it leave you sort of on the cliff?""}"
4748,"{'prefix': 'translate Hinglish to English: ', 'input': 'yah vahaan ek kliphanar ko chhod deta hai. haalaanki kuchh jode hain.', 'target': 'It kind of leaves a cliffhanger there.  There are a couple of twists, though.'}"
4749,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya yah kahata hai ki kya mukhy paatr ant tak jeevit rahate hain, ya ve ghaayal hote hain, vagairah?', 'target': 'Does it say whether the main characters survive to the end, or are they wounded, etcetera?'}"
4750,"{'prefix': 'translate Hinglish to English: ', 'input': 'yah nahin bataata. saajish mein ek tvist yah hai ki tyooring dvaara ek roosee jaasoos kee khoj kee jaatee hai. yah pahalee baar mein aashcharyachakit karane vaala nahin hai, lekin phir hamen pata chala ki british khuphiya ne unhen roos ke rahasyon ko bataane ke lie lagaaya tha, jo ve jaanana chaahate the, aakhirakaar roos aur gret briten wwii mein ek hee taraph the.', 'target': ""It doesn't tell.  One of the twists in the plot is that a Russian spy is discovered by Turing.  Which isn't surprising at first, but then we find out that British intelligence planted him to tell the Russians secrets they wanted them to know, after all Russia and Great Britain were on the same side in WWII.""}"
4751,"{'prefix': 'translate Hinglish to English: ', 'input': 'yah raajaneetik sthiti ke ek mod kee tarah hai, lekin jo kuchh bhee, supar upayogee ya dilachasp hai, (yah ek mahaan philm kee tarah lagata hai)?', 'target': ""That's sort of a twisted narrative of the political situation, but whatever, anything else super useful or interesting, (it sounds like a great movie)?""}"
4752,"{'prefix': 'translate Hinglish to English: ', 'input': 'jab mainne philm dekhee, to mujhe unake paas kodabreking masheen pasand aaee, yah is vishaal takaneekee dikhane vaalee deevaar thee jo wwii ke samay se pahale thee. haan, saajish mein ek aur mod hai jahaan roosee jaasoos ne sabhee ko yah bataane kee dhamakee dee ki tyooring samalaingik hai.', 'target': ""When I watched the movie, I liked the codebreaking machine they had,  It was this massive technical looking wall that was way before the time of WWII.  Yes, there's another twist in the plot where the Russian spy threatens to tell everyone that Turing is homosexual.""}"
4753,"{'prefix': 'translate Hinglish to English: ', 'input': 'jaasoos ko kaise pata chala ki tyooring samalaingik tha?', 'target': 'How did the spy know that Turing was gay?'}"
4754,"{'prefix': 'translate Hinglish to English: ', 'input': 'tyooring ne jaasoos ko bataaya, kyonki tyooring kee shaadee klaark (naitalee) se hone vaalee thee. yah mujhe uchch naatak kee tarah lagata hai. jaasoos (tyooring se pahale ehasaas hua ki vah ek jaasoos tha) ne tyooring ko apanee samalaingikata ko gupt rakhane ke lie kaha tha. mujhe lagata hai ki ve bahut tang the.', 'target': 'Turing told the spy, because Turing was about to get married to Clarke (Knightley).  It sounds like high drama to me.  The spy (before Turing realized he was a spy) told Turing to keep his homosexuality a secret.  I guess they were pretty tight.'}"
4755,"{'prefix': 'translate Hinglish to English: ', 'input': 'vaah, yah us samay kee avadhi ke lie ek badee raajabhaasha gopaneeyata kee gend hai, kya saajish ke baare mein kuchh aur hai ya jo kuchh bhee aapako mujhe bataana chaahie?', 'target': ""Wow, that's a big ol' ball of secrecy for that time period, is there anything else about the plot or whatever you should tell me?""}"
4756,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan, philm ke ant mein, mitr raashtr yuddh jeetata hai aur bos kriptograaphars ko ek doosare ko phir kabhee nahin dekhane ka vaada karata hai aur ve sabhee kod ko nasht kar dete hain. isake alaava, tyooring klaark (naitalee) ko chhodane ke lie kahata hai kyonki vah usakee suraksha ke lie darata hai. vah usase kahata hai ki vah samalaingik hai aur usane kabhee usakee paravaah nahin kee, jo sach nahin tha kyonki vah usake saath pyaar mein thee.', 'target': ""Yes, at the end of the movie, the Allies win the war and the boss makes the cryptographers promise to never see each other again and they destroy all the code.  Also, Turing tells Clarke (Knightley) to leave because he is scared for her safety.  He tells her he is gay and that he never cared for her, which wasn't true because he was in love with her.""}"
4757,"{'prefix': 'translate Hinglish to English: ', 'input': 'roten tomaatoz par ise bahut achchha skor mila.', 'target': 'It got a pretty good score on Rotten Tomatoes.'}"
4758,"{'prefix': 'translate Hinglish to English: ', 'input': 'sada hua tamaatar skor kya hai?', 'target': ""What's the rotten tomatoes score?""}"
4759,"{'prefix': 'translate Hinglish to English: ', 'input': 'roten tomaatoz 91% hai, sinemaaskor e + hai, aur metaakritik skor 73/100 par thoda kam hai.', 'target': 'Rotten Tomatoes is 91%, CinemaScore is A+, and Metacritic Score is a bit low at 73/100.'}"
4760,"{'prefix': 'translate Hinglish to English: ', 'input': 'hamm, bilkul bhee bura nahin hai, yah kahata hai ki yah kab jaaree kiya gaya tha?', 'target': 'Hmm, not bad at all, does it say when it was released?'}"
4761,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe lagata hai ki is philm ke baare mein kya aapako lagata hai ki aap ise dekhenge?', 'target': ""I think that about does it for this movie, do you think you'll see it?""}"
4762,"{'prefix': 'translate Hinglish to English: ', 'input': '2014 mein', 'target': 'in 2014'}"
4763,"{'prefix': 'translate Hinglish to English: ', 'input': 'yah vaastav mein achchha lagata hai, adhik sambhaavana nahin hai, main karoonga; aap kaise hain?', 'target': 'It sounds really good, more likely than not, I will; how about you?'}"
4764,"{'prefix': 'translate Hinglish to English: ', 'input': ""I didn't realize I had already seen it until I started reading this. I remember it was really good. If a movie isn't good I usually don't recall it this clearly."", 'target': ""I didn't realize I had already seen it until I started reading this.  I remember it was really good.  If a movie isn't good I usually don't recall it this clearly.""}"
4765,"{'prefix': 'translate Hinglish to English: ', 'input': 'us bhayaanak yuddh ke dauraan jeevan kaisa tha, yah nishchit roop se achchha tha. yah aapake saath achchhee chaiting hai, mujhe maza aaya.', 'target': ""It was definitely a good look into what life was like during that horrible war.  It's been good chatting with you, I enjoyed.""}"
4766,"{'prefix': 'translate Hinglish to English: ', 'input': 'yogy, isee tarah, mujhe poora yakeen hai ki ham sirph is bindu par baahar nikalane ka sarvekshan karenge aur unhen bataenge ki kya ham philm dekhana chaahate hain, hai na?', 'target': ""Lol, likewise, I'm pretty sure we just do the exit survey at this point and tell them whether we want to see the movie, right? ""}"
4767,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mujhe ye movie kya hai dikh nahi rahi', 'target': 'I can’t seem to see what the movie is'}"
4768,"{'prefix': 'translate Hinglish to English: ', 'input': 'Main dekh sakta hu. Ye Lindsay  Lohan wali teen comedy hai jiska naam hai ""Mean Girls""', 'target': 'I can. Its a teen comedy with Lindsay Lohan called ""Mean Girls""'}"
4769,"{'prefix': 'translate Hinglish to English: ', 'input': 'Rotten Tomatoes pe to acche review hai but Metacritic pe bekaar score hai', 'target': 'Got good reviews on rotten tomatoes but a poor score on Metacritic'}"
4770,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ye Genre mujhe khas pasand nahi.', 'target': 'Genre not really my cup of tea.'}"
4771,"{'prefix': 'translate Hinglish to English: ', 'input': 'tum vaha ho?', 'target': 'you there?'}"
4772,"{'prefix': 'translate Hinglish to English: ', 'input': 'namaste namaste  namaste kya bahar koi hai?', 'target': 'hello hello hello is anybody out there?'}"
4773,"{'prefix': 'translate Hinglish to English: ', 'input': 'mei iish charcha ko 5 minut mei chood kar ja rahi hui', 'target': 'im aborting conversation in 5 minutes'}"
4774,"{'prefix': 'translate Hinglish to English: ', 'input': '3 minut', 'target': '3 min'}"
4775,"{'prefix': 'translate Hinglish to English: ', 'input': 'Nirasat karna', 'target': 'aborting'}"
4776,"{'prefix': 'translate Hinglish to English: ', 'input': 'Chalo baat karte hai', 'target': 'Let’s talk'}"
4777,"{'prefix': 'translate Hinglish to English: ', 'input': 'Konsa dragon aap ka pasandida hai?', 'target': 'Which dragon was your favorite?'}"
4778,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe yakin nahi hai', 'target': 'I’m not sure. '}"
4779,"{'prefix': 'translate Hinglish to English: ', 'input': 'raat fury?', 'target': 'Night Fury?'}"
4780,"{'prefix': 'translate Hinglish to English: ', 'input': 'Nishchit nahin hai ki exactly mein kya hai', 'target': 'Not sure what that is exactly '}"
4781,"{'prefix': 'translate Hinglish to English: ', 'input': 'Night fury mukhy tha. Movie ka ""hero""', 'target': 'Night Fury was the main one...the ""hero"" of the movie.'}"
4782,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya aapko unka name yaad hai?', 'target': 'Do you remember his name?'}"
4783,"{'prefix': 'translate Hinglish to English: ', 'input': 'Nahin', 'target': 'Nope'}"
4784,"{'prefix': 'translate Hinglish to English: ', 'input': 'Yah ""toothless"" tha!', 'target': 'It was ""toothless""! :)'}"
4785,"{'prefix': 'translate Hinglish to English: ', 'input': 'Aapko nahin lagata ki maine vah movie dekhee hai jisake baare mein aap le rahe hain', 'target': 'Don’t think I’ve seen the movie you are taking about '}"
4786,"{'prefix': 'translate Hinglish to English: ', 'input': 'Oh...achchhee tarah se aap ise dekhana chaahie!', 'target': 'Oh, well you should watch it!'}"
4787,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya hai', 'target': 'What is it?'}"
4788,"{'prefix': 'translate Hinglish to English: ', 'input': 'Aap ise 3d or 2d mein dekh sakate hain', 'target': 'You can watch it in 3D, or 2D.'}"
4789,"{'prefix': 'translate Hinglish to English: ', 'input': 'Movie ka naam  ""How to Train Your Dragon"".', 'target': 'It\'s called ""How to Train Your Dragon"".'}"
4790,"{'prefix': 'translate Hinglish to English: ', 'input': 'sabhi age k logo k liye majedaar hai', 'target': ""It's really great fun for all ages.""}"
4791,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya wo animated hai?', 'target': 'Is it animated?'}"
4792,"{'prefix': 'translate Hinglish to English: ', 'input': 'Jay Baruchel, Gerard Butler, Craig Ferguson wagerah', 'target': 'Jay Baruchel, Gerard Butler, Craig Ferguson...etc.'}"
4793,"{'prefix': 'translate Hinglish to English: ', 'input': 'Haan, wo animated hai', 'target': ""Yes, it's animated.""}"
4794,"{'prefix': 'translate Hinglish to English: ', 'input': 'Wo kab bani thi?', 'target': 'When was it made?'}"
4795,"{'prefix': 'translate Hinglish to English: ', 'input': '2010', 'target': '2010'}"
4796,"{'prefix': 'translate Hinglish to English: ', 'input': 'Kya wo comedy hai ya jyada serious hai?', 'target': 'Is it a comedy or more serious?'}"
4797,"{'prefix': 'translate Hinglish to English: ', 'input': 'Definitely ek comedy hai.', 'target': 'Definitely a comedy.'}"
4798,"{'prefix': 'translate Hinglish to English: ', 'input': 'Usme kuch bahut funny parts hai, but serious cheeze bhi hai.', 'target': 'It has some really funny parts, but serious stuff too.'}"
4799,"{'prefix': 'translate Hinglish to English: ', 'input': 'Interesting kyuki dragons k baare me hai', 'target': 'Interesting. As it deals with dragons '}"
4800,"{'prefix': 'translate Hinglish to English: ', 'input': 'Rotten Tomatoes pe 98%.', 'target': '98% on Rotten Tomatoes!'}"
4801,"{'prefix': 'translate Hinglish to English: ', 'input': 'Movie kitni lambi hai?', 'target': 'How long is the movie?'}"
4802,"{'prefix': 'translate Hinglish to English: ', 'input': 'Main sure nahi hu, but 2 ghante k aas pasas, probably thoda kam.', 'target': ""I'm not sure, but around 2 hours I think...probably a little less.""}"
4803,"{'prefix': 'translate Hinglish to English: ', 'input': 'Shyad main dekh lu. 2D me recommend karte ho ya 3D me ?', 'target': 'Might have to see it. Do you recommend in 2D or 3D?'}"
4804,"{'prefix': 'translate Hinglish to English: ', 'input': 'Kyuki ye animation hai , 3D (agar tumhe 3D pasand hai) kaafi accha hai.', 'target': ""Since it's animation, 3D (if you like 3D) is really great.""}"
4805,"{'prefix': 'translate Hinglish to English: ', 'input': 'Aur kuch Voice actor jinhe tum shayd pehchan jao: TJ Miller, Kristen Wiig, Christopher Mintz-Plasse', 'target': 'Some other voice actors you might recognize: TJ Miller, Kristen Wiig, Christopher Mintz-Plasse'}"
4806,"{'prefix': 'translate Hinglish to English: ', 'input': 'Usme kuch really cool battle scenes hai aur animated film ke hisaab se bahut ""feeling"" hai.', 'target': 'It has some really cool battle scenes and a lot of ""feeling"" for an animated film.'}"
4807,"{'prefix': 'translate Hinglish to English: ', 'input': 'Aur koi sawal? Mere saamne ek document hai jisme movie ke baare me bahut information hai.', 'target': 'Any other questions? I have a document in front of me with a bunch of info about the movie...'}"
4808,"{'prefix': 'translate Hinglish to English: ', 'input': 'wo ek kitaab par based thi', 'target': 'It was based upon a book.'}"
4809,"{'prefix': 'translate Hinglish to English: ', 'input': 'shubhodayam!', 'target': 'good morning!'}"
4810,"{'prefix': 'translate Hinglish to English: ', 'input': 'bholo, aap kho romantic drama accha lagega ?', 'target': 'say, do you like romantic drama?'}"
4811,"{'prefix': 'translate Hinglish to English: ', 'input': 'mene believe karti hu, mene eeki aadmi hi ee movie kho nahi dekha hi!', 'target': 'I believe I am the only person who has not seen this movie!'}"
4812,"{'prefix': 'translate Hinglish to English: ', 'input': 'mene karungi, but mera patni tho bahut enjoy karega surely!', 'target': 'I do, but my wife enjoys it more for sure!'}"
4813,"{'prefix': 'translate Hinglish to English: ', 'input': 'mene surprise hogaya, Notebook kho 50% rating mila hi, ee tho popular tha.', 'target': ""I'm surprised the Notebook only got a 50% rating, it has become so popular.""}"
4814,"{'prefix': 'translate Hinglish to English: ', 'input': 'vastav me, ee tho down ho gaya great se, reason kuch hi', 'target': 'indeed, its gone down as a great, for some reason '}"
4815,"{'prefix': 'translate Hinglish to English: ', 'input': 'ryan gosling tho bahut convincing, mene socha hi', 'target': 'ryan gosling was just too convincing i suppose'}"
4816,"{'prefix': 'translate Hinglish to English: ', 'input': 'mene bi like karungi dono actors ko, dono tho Ryan Gosling aur Rachel McAdams.', 'target': 'I do like the actors, both Ryan Gosling and Rachel McAdams.'}"
4817,"{'prefix': 'translate Hinglish to English: ', 'input': 'bada thespians hi for surely', 'target': 'great thespians to be sure'}"
4818,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya tumne 1994 wali novel padhi hai?', 'target': 'Have you read the 1994 novel?'}"
4819,"{'prefix': 'translate Hinglish to English: ', 'input': 'nahi', 'target': 'i have not!'}"
4820,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe period pieces pasand hai, to iska 1940 me set hona mujhe appeal karta hai', 'target': 'I do like period pieces though, so being set in 1940 appeals to me.'}"
4821,"{'prefix': 'translate Hinglish to English: ', 'input': 'sahi me . Gosling accha hai usme . Gangster squad ka bhi fan hu', 'target': 'indeed. gosling has a knack for them! big fan of gangster squad myself'}"
4822,"{'prefix': 'translate Hinglish to English: ', 'input': 'Haan wo movie mere type ki hai', 'target': 'Yes that is more down my alley also.'}"
4823,"{'prefix': 'translate Hinglish to English: ', 'input': 'To I guess wo young lovers bante jo baad me old hoke story narrate karte hai?', 'target': 'So I guess they play the young lovers, who then become the older people narrating the story?'}"
4824,"{'prefix': 'translate Hinglish to English: ', 'input': 'Main assume karta hu tumne dekh rakhi hai', 'target': ""I assume you've seen it.""}"
4825,"{'prefix': 'translate Hinglish to English: ', 'input': 'I guess so. Mere paas bas ye document hai aur wo baarish wala scene jisme ryan gosling hai, mujhe bas itna hi pata hai', 'target': 'i guess so! all i have is this document, and that scene where ryan gosling is in the rain. thats all i know!'}"
4826,"{'prefix': 'translate Hinglish to English: ', 'input': 'haha ok mujhe bhi', 'target': 'Haha ok me too!'}"
4827,"{'prefix': 'translate Hinglish to English: ', 'input': 'but haan, score ek accha sawal hai.', 'target': 'but yeah, the score is a good question'}"
4828,"{'prefix': 'translate Hinglish to English: ', 'input': 'WOH ROMANTIC MOVIES KE CITIZEN KANE HAIN ,AISA MAIN SAMJTHA HOON.', 'target': 'i assumed it was the citizen kane of romance movies'}"
4829,"{'prefix': 'translate Hinglish to English: ', 'input': 'MUJHE LAGTHA HAIN WAQTH NAHI BATHAYENGA', 'target': 'i guess time didnt tell'}"
4830,"{'prefix': 'translate Hinglish to English: ', 'input': 'WAH WWII MAIN MARA GAYA', 'target': 'Wow so he gets killed in WWII'}"
4831,"{'prefix': 'translate Hinglish to English: ', 'input': 'OH IS KA DOSTH MARA GAYA', 'target': 'Oh wait his friend is killed'}"
4832,"{'prefix': 'translate Hinglish to English: ', 'input': 'MAIN ABHI DUVIDHA MAIN HOON', 'target': ""I'm already confused""}"
4833,"{'prefix': 'translate Hinglish to English: ', 'input': 'MUJHE YATHRA MAIN THODI AUR SAMAY CHAHIYE', 'target': 'needs more time travel'}"
4834,"{'prefix': 'translate Hinglish to English: ', 'input': 'SEABROOK EH', 'target': 'seabrook eh'}"
4835,"{'prefix': 'translate Hinglish to English: ', 'input': 'THUM CAROLINAS MAIN KBHI GAYE HO?', 'target': 'ever been to the carolinas?'}"
