,translation
8331,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ekdum sahi, a sequal is easier said than done.', 'target': 'thats very true, a sequal is easier said than done.'}"
8332,"{'prefix': 'translate Hinglish to English: ', 'input': 'Woh cannot try to use the little guy beats the big guy in the next one kyunki officer proved her self already.', 'target': 'They cannot try to use the little guy beats the big guy in the next one since the officer proved her self already.'}"
8333,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ho sakta hai ki little guy beat the officer', 'target': 'maybe a little guy can beat the officer'}"
8334,"{'prefix': 'translate Hinglish to English: ', 'input': 'Rocket snail ki tarah.', 'target': 'like the rocket snail'}"
8335,"{'prefix': 'translate Hinglish to English: ', 'input': 'Woh sahi ho sakta hai, but kya hum want to see a movie where the bad guy wins?', 'target': 'That could be true, but do we want to see a movie where the bad guy wins?'}"
8336,"{'prefix': 'translate Hinglish to English: ', 'input': 'Sahi hai but than they could make a third movie jahan officer learns bure logo ko kaisse defeat kare..', 'target': 'true but than they could make a third movie where the officer learns how to defeat the guy eventually.'}"
8337,"{'prefix': 'translate Hinglish to English: ', 'input': 'I see your point. Lekin kujhe darr hai ki you may dissuade people from watching a third movie agar unko second movie mein villian ka jeetna pasand nahi aaya .', 'target': 'I see your point. I fear that you may dissuade people from watching a third movie if they were put off from seeing the villain win in the second movie.'}"
8338,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ye third movie ke liye plot open karta to hai lekin would rather see a cliffhanger than the enemy win.', 'target': 'It does open up the plot to a third movie but would rather see a cliffhanger than the enemy win.'}"
8339,"{'prefix': 'translate Hinglish to English: ', 'input': 'ye sach hai! at the end of the day koi dushman ko jeette hue nahi dekhna chahta.', 'target': 'thats true! no one at the end of the day wants to see the enemy win.'}"
8340,"{'prefix': 'translate Hinglish to English: ', 'input': 'Tumhe lagta hai ki movie mein koi hidden message hai.', 'target': 'Do you think there was a hidden message in the movie?'}"
8341,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mere vichar se message tha patience rakhne ka aur logon ko ya is movie ke case mein animals ko  judge nahi karne ka based on your stereotypes .', 'target': 'I think the message was to be patient and not judge people or in the movies case animals based on the stereotypes that you have gathered. '}"
8342,"{'prefix': 'translate Hinglish to English: ', 'input': 'aap kese ho! kya tumne La La land movie dekhi?', 'target': 'Hello! Have you seen the movie La La Land?'}"
8343,"{'prefix': 'translate Hinglish to English: ', 'input': 'No, maine nahi dekhi.', 'target': ""No I haven't.""}"
8344,"{'prefix': 'translate Hinglish to English: ', 'input': 'ye sachamuch achchha hai! yah do logon ke baare mein ek sangeetamay / romaantik komedee hai jo holeevud mein pyaar karate hain.', 'target': ""It's really good! It's a musical/romantic comedy about two people who fall in love in Hollywood.""}"
8345,"{'prefix': 'translate Hinglish to English: ', 'input': 'mukhy abhineta kaun hain?', 'target': 'Who are the main actors?'}"
8346,"{'prefix': 'translate Hinglish to English: ', 'input': 'rayaan gosaling aur emma ston do mukhy paatr hain.', 'target': 'Ryan Gosling and Emma Stone are the two main characters.'}"
8347,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya ve paatr hain jo pyaar mein pad jaate hain?', 'target': 'Are they the characters that fall in love?'}"
8348,"{'prefix': 'translate Hinglish to English: ', 'input': 'vo hain. ek jaij piyaanovaadak aur doosara ek mahatvaakaankshee abhinetree hai.', 'target': ""They are. One's a jazz pianist and the other is an aspiring actress.""}"
8349,"{'prefix': 'translate Hinglish to English: ', 'input': 'sangharsh kya hai?', 'target': 'What is the conflict?'}"
8350,"{'prefix': 'translate Hinglish to English: ', 'input': 'vaastav mein ek bada sangharsh nahin hai, philm sirph in do paatron ka anusaran karatee hai kyonki ve pyaar mein pad jaate hain.', 'target': ""There isn't really a major conflict, the movie just follows these two characters as they fall in love.""}"
8351,"{'prefix': 'translate Hinglish to English: ', 'input': 'kaee daans nambar hain jo vaastav mein achchhee tarah se kie gae hain.', 'target': 'There are several dance numbers that are really well done.'}"
8352,"{'prefix': 'translate Hinglish to English: ', 'input': 'yah ek sangeet hai?', 'target': 'Is it a musical?'}"
8353,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan, yah ek sangeet hai.', 'target': 'Yes, it is a musical.'}"
8354,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya koee vartamaan pop staar hain jo isamen hain?', 'target': 'Are there any current pop stars who are in it?'}"
8355,"{'prefix': 'translate Hinglish to English: ', 'input': 've pahalee baar milate hain jab vah ek jaiz improovament khel raha hota hai aur sangeet use restaraan mein kheenchata hai.', 'target': ""They meet for the first time when he's playing a jazz improvisation and the music draws her into the restaurant.""}"
8356,"{'prefix': 'translate Hinglish to English: ', 'input': 'jon leejend philm mein hain.', 'target': 'John Legend is in the film.'}"
8357,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya yah pahalee najar mein pyaar hai?', 'target': 'Is it love at first sight? '}"
8358,"{'prefix': 'translate Hinglish to English: ', 'input': 'ek prakaar ka. use apane sangeet se pyaar ho jaata hai, phir pooree philm mein use behatar aur behatar tareeke se jaanane lagatee hai.', 'target': 'Kind of. She falls in love with his music, then gets to know him better and better throughout the film.'}"
8359,"{'prefix': 'translate Hinglish to English: ', 'input': 'philm ka nirdeshak kaun hai?', 'target': 'Who is the director of the film?'}"
8360,"{'prefix': 'translate Hinglish to English: ', 'input': 'yah demiyan chejel dvaara nirdeshit hai.', 'target': ""It's directed by Damien Chazelle.""}"
8361,"{'prefix': 'translate Hinglish to English: ', 'input': 'unake baare mein kabhee nahin suna. nirdeshak ke roop mein unakee kaun see any philmen hain?', 'target': 'Never heard of them. What other movies have they been the director?'}"
8362,"{'prefix': 'translate Hinglish to English: ', 'input': 'unhonne vhipalaish ko bhee nirdeshit kiya, jo sangeet ke baare mein ek aur philm hai.', 'target': 'He directed Whiplash as well, which is another film about music.'}"
8363,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe yah pasand hai kyonki paatron ko pyaar ho raha hai kyonki ve apane sapanon ka paalan kar rahe hain.', 'target': ""I like it because the characters are falling in love as they're following their dreams.""}"
8364,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya aap jaanate hain ki la la laind ke lie koriyograaphee kaun karata hai?', 'target': 'Do you know who does the choreography for La La Land ? '}"
8365,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe nahin pata.', 'target': ""I don't know.""}"
8366,"{'prefix': 'translate Hinglish to English: ', 'input': 'aap kis tarah kee philmen pasand karate hain?', 'target': 'What kind of movies do you like?'}"
8367,"{'prefix': 'translate Hinglish to English: ', 'input': 'main un cheejon ka aanand leta hoon jahaan mujhe sochana hai. ya ki ajeeb saajish mod hai. memento kee tarah. ya poorvaabhaas. jahaan aap bahut ant tak sab kuchh nahin samajhate hain.', 'target': ""I enjoy things where I have to think. Or that have strange plot twists. Like Memento. Or Predestination. Where you don't understand everything until the very end.""}"
8368,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya la la laind jaisee any philmen hain jinase aap isakee tulana kar sakate hain?', 'target': 'Are there other movies like La La Land that you could compare to it?'}"
8369,"{'prefix': 'translate Hinglish to English: ', 'input': 'thanda! to phir aap la la laind pasand nahin kar sakate hain. yah thoda adhik seedha hai aur rishton aur paatron par adhik dhyaan kendrit karata hai.', 'target': ""Cool! Well then you might not like La La Land. It's a bit more straightforward and focuses more on relationships and the characters.""}"
8370,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe sabhee tarah kee philmen pasand hain. kya aisee any philmen hain jinase aap la la laind kee tulana kar sakate hain?', 'target': 'I like all kinds of movies. Are there other films that you could compare La La Land to?'}"
8371,"{'prefix': 'translate Hinglish to English: ', 'input': 'yah ek anokhee kism kee philm hai. yah 1920 ke dashak kee philmon ke saath bahut kuchh hai jisamen bahut saare nrty aur sangeet sankhyaen hain.', 'target': ""It's kind of a unique type of movie. It has a lot in common with movies from the 1920s that have lots of dance and musical numbers.""}"
8372,"{'prefix': 'translate Hinglish to English: ', 'input': 'yah bahut achchhee tarah se banaaya gaya hai. lagata hai ki aalochakon ne isaka bharapoor aanand liya hai.', 'target': ""It's very well-made. Lots of critics seem to have enjoyed it.""}"
8373,"{'prefix': 'translate Hinglish to English: ', 'input': 'Kya tumne hohn lee hancock ki nayi movie dekhi hai', 'target': 'Have you watched new movie of hohn lee hancock'}"
8374,"{'prefix': 'translate Hinglish to English: ', 'input': 'Arre weh ek bahut achhi movie hai', 'target': 'hey man its a great movie'}"
8375,"{'prefix': 'translate Hinglish to English: ', 'input': 'yeh ek Biographic movie hai', 'target': 'its a Biographic sports drama'}"
8376,"{'prefix': 'translate Hinglish to English: ', 'input': 'The blind side kaha jata hai', 'target': 'called The blind side'}"
8377,"{'prefix': 'translate Hinglish to English: ', 'input': 'han maine 10 baar dekhi hai aur tumne', 'target': 'Yes I have watched already like 10 times and you'}"
8378,"{'prefix': 'translate Hinglish to English: ', 'input': 'abhi nhi', 'target': 'not yet'}"
8379,"{'prefix': 'translate Hinglish to English: ', 'input': 'but sunne pe achhi lgti hai', 'target': 'but sounds great'}"
8380,"{'prefix': 'translate Hinglish to English: ', 'input': 'aur yeh tumhe bahut kuch sikhati hai', 'target': 'And it teach you a lot '}"
8381,"{'prefix': 'translate Hinglish to English: ', 'input': 'ache review hein yar...', 'target': 'it has nice reviews'}"
8382,"{'prefix': 'translate Hinglish to English: ', 'input': 'aap jarur dekho.. especially voh environment tho badiya live hein', 'target': 'You have to see it... speaciallt rhe environment that we live right now '}"
8383,"{'prefix': 'translate Hinglish to English: ', 'input': 'mein jarur watch karunga', 'target': 'I should go and watch it'}"
8384,"{'prefix': 'translate Hinglish to English: ', 'input': 'isme aapko sikh milega ki race matter nahi karte', 'target': 'It teach you that the race it doesn’t matter '}"
8385,"{'prefix': 'translate Hinglish to English: ', 'input': 'voh ache acting hein', 'target': 'she did good acting I guess'}"
8386,"{'prefix': 'translate Hinglish to English: ', 'input': 'hard life hein us foster bache ka', 'target': 'hard life of foster child'}"
8387,"{'prefix': 'translate Hinglish to English: ', 'input': 'mein jarur aapko recommend karunga', 'target': 'You should I recommend it '}"
8388,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan.. specially us kid ka acting is movie mein tho badiya hein', 'target': 'Yes specially with the acting of the kid mike '}"
8389,"{'prefix': 'translate Hinglish to English: ', 'input': 'lakin yeh sad movie hein', 'target': 'But at the same time is a sad movie '}"
8390,"{'prefix': 'translate Hinglish to English: ', 'input': 'kyon ki uska parent us kid ka kuch dyan nahi rakhte..', 'target': 'Because how a parent can’t take care of the kid when you have it '}"
8391,"{'prefix': 'translate Hinglish to English: ', 'input': 'Well I guess life better hogi', 'target': 'well I guess life gets better'}"
8392,"{'prefix': 'translate Hinglish to English: ', 'input': 'Tumhe Good family kab milege?', 'target': 'when you have good family'}"
8393,"{'prefix': 'translate Hinglish to English: ', 'input': 'Yes, ye movie tumhe batayegi', 'target': 'Yes and this movie will tell you '}"
8394,"{'prefix': 'translate Hinglish to English: ', 'input': 'Wo ek Good interior designer hai', 'target': 'she is a good interior designer'}"
8395,"{'prefix': 'translate Hinglish to English: ', 'input': 'Aur Adoption ka meaing Cas Fast I hai', 'target': 'and the meaning of adoption is cas fast I '}"
8396,"{'prefix': 'translate Hinglish to English: ', 'input': 'Wo hamesha se uski side thi', 'target': 'she was always at his side'}"
8397,"{'prefix': 'translate Hinglish to English: ', 'input': 'Yes mujhe Movie me uski acting se pyaar hai', 'target': 'Yes I love her acting in the movie '}"
8398,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ye Important hai', 'target': 'that is important'}"
8399,"{'prefix': 'translate Hinglish to English: ', 'input': 'Aur jitni bhi Movie unhone ki hai Usne Amazing kaam kiya hai', 'target': 'And in all movies does she does it’s amazing '}"
8400,"{'prefix': 'translate Hinglish to English: ', 'input': 'Isne ise Succeed banaya hai', 'target': 'that made him succeed'}"
8401,"{'prefix': 'translate Hinglish to English: ', 'input': 'yes totally', 'target': 'Yes totally '}"
8402,"{'prefix': 'translate Hinglish to English: ', 'input': 'Re ek aisa part hai jo ki bahut hilarious hai jab ve mike ko clothes kharidne ki try karte hai, uska face hilarious tha haha', 'target': 'The re is a part that’s it’s hilarious when they try to buy clothes to mike her face was hilarious haha'}"
8403,"{'prefix': 'translate Hinglish to English: ', 'input': 'gand leader ne mujhe dhamki di', 'target': 'gang leader threaten him'}"
8404,"{'prefix': 'translate Hinglish to English: ', 'input': 'par michael ne  really spirrit show ki', 'target': 'but michael really showed spirrit'}"
8405,"{'prefix': 'translate Hinglish to English: ', 'input': 'Han me totally agree hun', 'target': 'Yes I totally agree '}"
8406,"{'prefix': 'translate Hinglish to English: ', 'input': 'tumhe ise watch karna chahiye', 'target': 'You should watch it '}"
8407,"{'prefix': 'translate Hinglish to English: ', 'input': 'baat karne me nice hai', 'target': 'nice to talk'}"
8408,"{'prefix': 'translate Hinglish to English: ', 'input': 'bye', 'target': 'bye'}"
8409,"{'prefix': 'translate Hinglish to English: ', 'input': 'namaste aap kaise hain?', 'target': 'Hi, how are you?'}"
8410,"{'prefix': 'translate Hinglish to English: ', 'input': 'achchha aap kaise hain', 'target': 'Good how about you'}"
8411,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya aapane kabhee jaws dekha hai?', 'target': 'Have you ever seen jaws?'}"
8412,"{'prefix': 'translate Hinglish to English: ', 'input': 'nahin, mainne nahin kiya hai. achchhee hai?', 'target': ""No I haven't. Is it good?""}"
8413,"{'prefix': 'translate Hinglish to English: ', 'input': 'yah aashcharyajanak hai. yah ek aise vyakti ke baare mein hai jo apane samudr tat ke shahar ko paagal shaark se bachaane kee koshish kar raha hai', 'target': ""It is amazing. It's about a man trying to save his beach side town from a crazy shark""}"
8414,"{'prefix': 'translate Hinglish to English: ', 'input': 'la la laind ke baare mein kya? kya aapako lagata hai ki dekha hai?', 'target': 'What about LA LA land? Have you seen that?'}"
8415,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya aap kahenge ki isaka sukhad ant hua hai?', 'target': 'Would you say it has a happy ending to it?'}"
8416,"{'prefix': 'translate Hinglish to English: ', 'input': 'mainne la la bhoomi bhee nahin dekhee hai. tum kisakee siphaarish karana chaahoge?', 'target': ""I haven't seen LA LA land either. Which one would you recommend?""}"
8417,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan. ve shaark ko maarate hain aur ant mein aaraam karane aur khush hone ke lie milate hain', 'target': 'Yes. They kill the Shark and get to relax and be happy in the end'}"
8418,"{'prefix': 'translate Hinglish to English: ', 'input': 'ajee yaar, bigaadata hai haaha', 'target': 'Aw man, spoilers haha'}"
8419,"{'prefix': 'translate Hinglish to English: ', 'input': 'eemaanadaaree se main jabade kee siphaarish karoonga. yah itanee behatareen klaasik philm hai', 'target': ""Honestly I would recommend jaws. It's such a great classic movie""}"
8420,"{'prefix': 'translate Hinglish to English: ', 'input': 'kyon nahin la la laind? kya aapako yah pasand nahin hai?', 'target': 'Why not La La land? Do you not like it?'}"
8421,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya shailee la la bhoomi hai?', 'target': 'What genre is La La land? '}"
8422,"{'prefix': 'translate Hinglish to English: ', 'input': 'la la bhoomi theek hai, lekin yah yahoodiyon kee kaarravaee kee tulana nahin karata hai. main ise 7.8 deta hoon jabaki jabade 9.1 hai', 'target': ""LA LA land is OK but it doesn't compare to the action of Jews. I give it a 7.8 whereas jaws is a 9.1""}"
8423,"{'prefix': 'translate Hinglish to English: ', 'input': 'la la bhoomi ek sangeetamay romaantik komedee hai', 'target': 'LA LA land is a musical romantic Comedy'}"
8424,"{'prefix': 'translate Hinglish to English: ', 'input': 'hamm, tum mujhe jabade ke baare mein thoda aur samajhaane ke lie ho sakata hai kyonki main pahale se hee ant jaanata hoon. jab se aapane kaha tha ki la la laind ek romaantik komedee hai, kya joz mein koee romaans hai?', 'target': 'Hmm, you might have to convince me a little more about Jaws just because I already know the ending. Since you said LA LA Land is a romantic comedy, is there any romance in Jaws?'}"
8425,"{'prefix': 'translate Hinglish to English: ', 'input': 'aur kya la la laind ek vaastavik kahaanee par aadhaarit hai?', 'target': 'And is LA LA Land based on a real story?'}"
8426,"{'prefix': 'translate Hinglish to English: ', 'input': 'nahin, jabade mein thoda romaans hai', 'target': 'No. Jaws has little romance'}"
8427,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya tumhare paas Dunkirk hai', 'target': 'have you Dunkirk?'}"
8428,"{'prefix': 'translate Hinglish to English: ', 'input': 'Dekh liye?', 'target': 'seen?'}"
8429,"{'prefix': 'translate Hinglish to English: ', 'input': 'nahi kya hai wo?', 'target': 'no what is that?'}"
8430,"{'prefix': 'translate Hinglish to English: ', 'input': 'Wo movie hai jo hame discuss karni hai', 'target': 'its the movie we need to discuss'}"
8431,"{'prefix': 'translate Hinglish to English: ', 'input': 'To discuss karlo kyuki maine nahi dekhi hai, but use christopher nolan ne direct ki hai', 'target': 'then discuss cause I have nt seen it. but I see christopher nolan directed it'}"
8432,"{'prefix': 'translate Hinglish to English: ', 'input': 'Haan, mera favorite director', 'target': 'Yep, my Favourite director'}"
8433,"{'prefix': 'translate Hinglish to English: ', 'input': 'Aisa lagta hai k dunkirk uska latest project tha aur usko har jagah se high marks mile hai', 'target': 'it seems dunkirk was his latest project and has gotten high marks across the board'}"
8434,"{'prefix': 'translate Hinglish to English: ', 'input': 'Maine usne sabhi movie dekhi hai but ise miss kar gaya', 'target': 'I have a watched all his movies but missed out in this one'}"
8435,"{'prefix': 'translate Hinglish to English: ', 'input': 'Haan critically aur commercially appreciate hui hai', 'target': 'yep appreciated critically and commercially  '}"
8436,"{'prefix': 'translate Hinglish to English: ', 'input': 'Is movie Dunkirk k baad sochta hu wo aur mainstream kyu nahi hota', 'target': 'after this movie DUNKIRK. I wonder why he hasnt been more mainstream'}"
8437,"{'prefix': 'translate Hinglish to English: ', 'input': 'frankly uski movies me jyada meaning aagayi aur jyada majedaar same time pe hogayi', 'target': 'frankly his movies have got lot more meaning and are more fun at the same time'}"
8438,"{'prefix': 'translate Hinglish to English: ', 'input': 'aisa lagta hai k khoju usne Dunkirk k alawa aur kaunsi film ki hai', 'target': 'make me really want to figure out what other films besides DUNKIRK that he also did besides DUNKIRK.'}"
8439,"{'prefix': 'translate Hinglish to English: ', 'input': 'Batman series, Interstellar, Inception', 'target': 'The batman series, Interstellar, Inception'}"
8440,"{'prefix': 'translate Hinglish to English: ', 'input': 'bas kuch naam', 'target': 'just to name a few'}"
8441,"{'prefix': 'translate Hinglish to English: ', 'input': 'hum ye karne k liye allowed hai? I mean kar sakte hai topic pe rahne k liye since hum dono ne dunkirk nahi dekhi hai', 'target': 'are we allowed to do that? I mean it is kind of to stay on topic when both of us havent seen dunkirk'}"
8442,"{'prefix': 'translate Hinglish to English: ', 'input': 'to wo ek war movie hai?', 'target': 'so its a war movie?'}"
8443,"{'prefix': 'translate Hinglish to English: ', 'input': 'well , uski first batman movie rewatch karne k baad mujhe laga usne first batman animation series se kaafi inspirations liye hai night life ke liye. Wo hamesha dark aur yellow rahta tha', 'target': 'well then...after rewatching his first batman move i felt that he took inspirations for the first batman animation series cause the way the night life were. it was almsot always dark and yellow'}"
8444,"{'prefix': 'translate Hinglish to English: ', 'input': 'Maine suna hai movies yaha depressing hai.', 'target': 'i heard the movies is depressing in here?'}"
8445,"{'prefix': 'translate Hinglish to English: ', 'input': 'Well, wo ek war film hai mujhe nahi pata usko kaise light hearted bana sakte ho aur usme germany hai to...', 'target': ""well..it is a war film don't know how you can make it light hearted and they have germany  so...""}"
8446,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan, yah sach hai, Nolan bhee apane sense of humour ke lie nahin jaana jaata he', 'target': 'yea thats true, also Nolan isnt known for his sense of humour'}"
8447,"{'prefix': 'translate Hinglish to English: ', 'input': 'oh abhee yaad aaya ki 1940 kyon itana captivating tha. Yah WWII kee shuruaat thee isalie ... isane ise aur bhee depressing bana diya', 'target': 'oh just remmbered why 1940 was so captivating. it was the start of WWII so...thats makes it even more depressing'}"
8448,"{'prefix': 'translate Hinglish to English: ', 'input': 'aalochakon ne ise rave reviews diya hai, aur ise ek accha chance hai oscars ke liye', 'target': 'The critics have given it a rave reviews, and it has a good chance at he oscars'}"
8449,"{'prefix': 'translate Hinglish to English: ', 'input': 'of course Main nolan ke style ko samajh nahi paaya , jaise ki  michael bay be aur  tim burton sabhee kee apanee style hai', 'target': ""of course I havent' caught on to what style nolan has, like michael bay and tim burton all have their styles""}"
8450,"{'prefix': 'translate Hinglish to English: ', 'input': 'yeh True baat hai.', 'target': 'True that'}"
8451,"{'prefix': 'translate Hinglish to English: ', 'input': 'main interstellar ke actor ko pasand nahin karta hoon, that matthew guy. Usme baare mein sochoon to kuch off lagta hai.', 'target': 'I dont liike the actor in interstellar, that matthew guy. somesthing off about him'}"
8452,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ye Tom Hardy, Harry kee style hai.', 'target': 'there Tom Hardy, Harry s tyles'}"
8453,"{'prefix': 'translate Hinglish to English: ', 'input': 'tom haardee ek director? ye kab hua?', 'target': 'tom hardy a director? when that happened?'}"
8454,"{'prefix': 'translate Hinglish to English: ', 'input': 'koee  Actor nahin', 'target': 'No the Actor'}"
8455,"{'prefix': 'translate Hinglish to English: ', 'input': 'yyep , exactly mein vah achchha hai ?', 'target': 'yyep exactly is he good?'}"
8456,"{'prefix': 'translate Hinglish to English: ', 'input': 'fwfwfwfw', 'target': 'fwfwfwfw'}"
8457,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe ek movie gyat he jo tum shayad like karo', 'target': 'I know a movie you may like'}"
8458,"{'prefix': 'translate Hinglish to English: ', 'input': 'movie ka subject kya he?', 'target': ""What's the movie about?""}"
8459,"{'prefix': 'translate Hinglish to English: ', 'input': 'ye actually, ek tarah se musical he', 'target': ""It's actually sort of a musical""}"
8460,"{'prefix': 'translate Hinglish to English: ', 'input': 'ye to great news he! me musical like karta hu.kya movie me koi big name wala actor he?', 'target': ""That's great! I love musicals. Are there any big name actors in the movie?""}"
8461,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ryan Gosling', 'target': 'Ryan Gosling'}"
8462,"{'prefix': 'translate Hinglish to English: ', 'input': 'Thik! muje lagtha hein ki is movie ka review toh badiya nikhli Rotton tomatoes aur kuch sites mein bhi', 'target': 'Nice! It looks like the movie has pretty great ratings on Rotten Tomatoes and other review sites'}"
8463,"{'prefix': 'translate Hinglish to English: ', 'input': 'is mein Emma stone bhi hein yar', 'target': 'It also has Emma Stone'}"
8464,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya aap ko is movie ko pasand hein?', 'target': 'Do you think you would like the movie?'}"
8465,"{'prefix': 'translate Hinglish to English: ', 'input': 'muje toh pasand hein', 'target': 'I would love it.'}"
8466,"{'prefix': 'translate Hinglish to English: ', 'input': 'mein soch rahe thi ki muje toh is movie bahut pasand aayega', 'target': 'I think I would love it as well'}"
8467,"{'prefix': 'translate Hinglish to English: ', 'input': 'voh critics toh bahut pasand hein', 'target': 'The critics love it.'}"
8468,"{'prefix': 'translate Hinglish to English: ', 'input': 'kya aapko movies ka dancing pasand hein', 'target': 'do you like dancing in movies?'}"
8469,"{'prefix': 'translate Hinglish to English: ', 'input': 'haan yar', 'target': 'I do! '}"
8470,"{'prefix': 'translate Hinglish to English: ', 'input': 'aap us do key scene ke baare mein kya sochte hein? konsa vali jyada interesting hein', 'target': 'What do you think of the two key scenes? Which one sounds more interesting to you?'}"
8471,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mein chahata hu koi bhi first person kisi ko soulful music bajate dekhe', 'target': 'I would like the first one just to see someone playing music soulfully'}"
8472,"{'prefix': 'translate Hinglish to English: ', 'input': 'I agree. mujhe lagta hai woh scene interesting hai', 'target': 'I agree. I think that scene sounds interesting'}"
8473,"{'prefix': 'translate Hinglish to English: ', 'input': 'meine abhi dekha ismein Jhon Legend hai', 'target': 'I just saw it has John Legend in it'}"
8474,"{'prefix': 'translate Hinglish to English: ', 'input': 'waih nahi hai, jaise ek legend or something', 'target': ""Isn't he, like, a legend or something?""}"
8475,"{'prefix': 'translate Hinglish to English: ', 'input': 'hahah mujhe yesa lagta hai', 'target': 'Haha I think so! '}"
8476,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe lagta hai new scene, jaha Mia ek decide kiya one-woman play write karne ka sunkar accha laga', 'target': 'I think the new scene, where Mia decides to write a one-woman play sounds cool'}"
8477,"{'prefix': 'translate Hinglish to English: ', 'input': 'Yeh LA mein hai', 'target': ""It's in LA.""}"
8478,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe setting pasand hai', 'target': 'I do like the setting'}"
8479,"{'prefix': 'translate Hinglish to English: ', 'input': 'Waih bhi ek cool character jaise lagti hai', 'target': 'She does sound like a cool character'}"
8480,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mein khud New York person hu', 'target': ""I'm more of a New York person myself""}"
8481,"{'prefix': 'translate Hinglish to English: ', 'input': 'Woh dono dilchasp lagthe hai.New York ek achha jagah hai.', 'target': 'They both sound interesting. New York is a great place as well! '}"
8482,"{'prefix': 'translate Hinglish to English: ', 'input': 'LA ek flat jagah hai na?', 'target': ""LA is so flat isn't it?""}"
8483,"{'prefix': 'translate Hinglish to English: ', 'input': 'hollywood ke buri news edhar se aathi hai', 'target': 'And all that nasty stuff in the news about Hollywood'}"
8484,"{'prefix': 'translate Hinglish to English: ', 'input': 'sahi hai.  bahut mahanga hai', 'target': 'Yeah, it is. And expensive! '}"
8485,"{'prefix': 'translate Hinglish to English: ', 'input': 'mausam badi achhi hai', 'target': 'The warm climate is appealing though'}"
8486,"{'prefix': 'translate Hinglish to English: ', 'input': 'aap ko jazz achha lagtha hai?', 'target': 'Do you like jazz?'}"
8487,"{'prefix': 'translate Hinglish to English: ', 'input': 'my jazz ki sarahana kar saktha hoon, par yeh mere pasandeeda shaliyon me se nahi hai.kya aap ko hai?', 'target': ""I can appreciate jazz, but it's not one of my favorite genres. Do you?""}"
8488,"{'prefix': 'translate Hinglish to English: ', 'input': 'mera bhi pasandeeda nahi hai', 'target': 'not my favorite either'}"
8489,"{'prefix': 'translate Hinglish to English: ', 'input': 'mujhe sangeet me purve vivek aur kala achha lagtha hai', 'target': 'I prefer more forethought and craftsmanship in my music'}"
8490,"{'prefix': 'translate Hinglish to English: ', 'input': 'improv mujhe achha nahi lagtha', 'target': ""improv doesn't suit me""}"
8491,"{'prefix': 'translate Hinglish to English: ', 'input': 'Mein iss se sehmat hu. Mein kadra karta hu ki ek nayi film usmein jazz la rahi hai. Jazz zyadatar mainstream movies mein paya nahi jata', 'target': ""I agree with that. I do appreciate that a contemporary movie is bringing jazz into it. Jazz isn't usually found in mainstream movies ""}"
8492,"{'prefix': 'translate Hinglish to English: ', 'input': 'jana padega. shanti', 'target': 'gotta go. peace.'}"
8493,"{'prefix': 'translate Hinglish to English: ', 'input': 'Kya tum The Notebook movie se familiar ho?', 'target': 'Are familiar with the movie The notebook?'}"
8494,"{'prefix': 'translate Hinglish to English: ', 'input': 'Main uske baare me suna hai but dekha nahi hai', 'target': 'I have heard about it but have not seen it'}"
8495,"{'prefix': 'translate Hinglish to English: ', 'input': 'Wo ek romance movie hai jo 1996 k same naam k novel k upar based hai jise Nicholas Sparks ne likha hai', 'target': 'Its a romance movie based on the 1996 novel with the same title by Nicholas Sparks'}"
8496,"{'prefix': 'translate Hinglish to English: ', 'input': 'Us movie me kuch actors kaun hai?', 'target': 'Who are some of the actors in the film?'}"
8497,"{'prefix': 'translate Hinglish to English: ', 'input': 'Ryan Gosling tho main actor hein aur Rachel Mcadams bhi', 'target': 'Ryan Gosling as the main actor and Rachel McAdams'}"
