,translation
4173,"{'prefix': 'translate English to Hinglish: ', 'input': 'I see. So he wants to escape too', 'target': 'I see, wo bhi escape karna chahta hai'}"
4174,"{'prefix': 'translate English to Hinglish: ', 'input': 'absolutely ', 'target': 'bilkul'}"
4175,"{'prefix': 'translate English to Hinglish: ', 'input': 'you can see just about everyone does anything, hiding, figuring ways to get out', 'target': 'tum dekh sakte ho har koi kuch bhi karra hai, chup raha hai, soch raha hai bahar nikalne k tareeke'}"
4176,"{'prefix': 'translate English to Hinglish: ', 'input': ""That's pretty sad huh"", 'target': 'Kaafi sad hai huh'}"
4177,"{'prefix': 'translate English to Hinglish: ', 'input': 'fight or flight sometimes, young kids fighting a war they know not much about', 'target': 'Fight or flight wali baat kabhi kabhi, young bacche lad rahe hai ek war jiske baare unhe kuch pata bhi nahi hai'}"
4178,"{'prefix': 'translate English to Hinglish: ', 'input': 'Everyone just wants to live', 'target': 'Sab bas zinda rahna chahte hai'}"
4179,"{'prefix': 'translate English to Hinglish: ', 'input': 'agreed, the terrors are war are long forgotten as heros are always celebrated for victories', 'target': 'Agreed, war naam ke terror har koi bhul jata aur hero log ka victory k liye celebration hota hia.'}"
4180,"{'prefix': 'translate English to Hinglish: ', 'input': 'True true', 'target': 'Sachi sachi'}"
4181,"{'prefix': 'translate English to Hinglish: ', 'input': 'just like the solider being pulled out of the water', 'target': 'Jaise sipaahee ko paani se bahaar nikaala ja raha ho'}"
4182,"{'prefix': 'translate English to Hinglish: ', 'input': 'It seems the evacuation was a success here', 'target': 'Aisa lagata hai ki nikaasee yahaan ek saphalata thee'}"
4183,"{'prefix': 'translate English to Hinglish: ', 'input': 'it was, they were able to save enough lives to fight another war', 'target': 'Ya tha ki ve ek aur yuddh ladane kelie paryaapt jeevan bachaane mein saksham the'}"
4184,"{'prefix': 'translate English to Hinglish: ', 'input': 'or should i say battle', 'target': 'Ya mujhe yuddh kahana chaahie'}"
4185,"{'prefix': 'translate English to Hinglish: ', 'input': ""Hmm. it's sad lives become trivialized. they become another resource to exploit for the country"", 'target': 'Ya dhukad hai ki desh ke shoshan kelie ve tuchchh ho jaate hain'}"
4186,"{'prefix': 'translate English to Hinglish: ', 'input': 'Anyways thank you for discussing the movie with me', 'target': 'Vaise bhi mere saath film ko charcha karane kelie dhanyavaad'}"
4187,"{'prefix': 'translate English to Hinglish: ', 'input': 'yes but a good watch to really understand, thank you', 'target': 'Haan lekin ek achi ghadee vaastav mein dhanyavaad samajhane kelie'}"
4188,"{'prefix': 'translate English to Hinglish: ', 'input': 'so what movie r we chating bout', 'target': 'To kis movie ke bare mei ham baat kar rahe hai'}"
4189,"{'prefix': 'translate English to Hinglish: ', 'input': 'The notebook', 'target': 'ye Kitaab'}"
4190,"{'prefix': 'translate English to Hinglish: ', 'input': ""It's a romantic drama"", 'target': 'Ye ek romantic natak hai'}"
4191,"{'prefix': 'translate English to Hinglish: ', 'input': 'best and only romantiv film  i ever enjoyed', 'target': 'bahut aachi or keval ek romantic movie jisko mene hamesh maja liya hai'}"
4192,"{'prefix': 'translate English to Hinglish: ', 'input': ""I think this is one of Scorcese's best modern movies"", 'target': 'Mujhe lagata hai ki ye scorceses ki best modern movie hai'}"
4193,"{'prefix': 'translate English to Hinglish: ', 'input': 'Great casting ', 'target': 'Bahut achchi casting hai'}"
4194,"{'prefix': 'translate English to Hinglish: ', 'input': ""Who's your favorite character?"", 'target': 'Aapka favorite character kon hai?'}"
4195,"{'prefix': 'translate English to Hinglish: ', 'input': 'Leo for sure', 'target': 'Leo hamesha ke liye'}"
4196,"{'prefix': 'translate English to Hinglish: ', 'input': 'Incredible performance', 'target': 'Bahut badiya performance hai'}"
4197,"{'prefix': 'translate English to Hinglish: ', 'input': 'What about you?', 'target': 'AAPKA KYA KHAYAL HEIN?'}"
4198,"{'prefix': 'translate English to Hinglish: ', 'input': ""I'd have to agree, but Jonah Hill really knocked it out of the park in his supporting role"", 'target': 'MEIN BHI MAANTHA HOON, LEKIN JOHAN HILL THO REALLY KNOCKED OUT KIY AUS PARK KE SUPPORTING ROLE KO'}"
4199,"{'prefix': 'translate English to Hinglish: ', 'input': 'True. It was very different from his previous work', 'target': 'SACH, ITNA DIFFERENT THA UNKA PREVIOUS WORK SE'}"
4200,"{'prefix': 'translate English to Hinglish: ', 'input': 'That middle critics review...what were they watching', 'target': 'CRITICS KA REVIEW THO MIDDLE HEIN.. VOH KYA DEKH RAHE HEIN'}"
4201,"{'prefix': 'translate English to Hinglish: ', 'input': 'I heard he took a huge pay cut just to be in it.  ', 'target': 'MEINA SUNA KI UNKO HUGE PAY MILA'}"
4202,"{'prefix': 'translate English to Hinglish: ', 'input': ""Yeah I don't really agree with those reviews"", 'target': 'HAAN, LEKIN MEIN REVIEWS MEIN NAHI MAANTHA'}"
4203,"{'prefix': 'translate English to Hinglish: ', 'input': 'Anyone who thinks this glorified his life did not really pay attention lol', 'target': 'KYA KOI AISE SOCHTE KI, UNKA LIFE KA GLORIFIED, JO VAAKAHI MEIN ACHE ATTENTION NAHI MILA, LOL'}"
4204,"{'prefix': 'translate English to Hinglish: ', 'input': 'Haha yeah', 'target': 'HAHA HAAN YAR'}"
4205,"{'prefix': 'translate English to Hinglish: ', 'input': 'I really liked Matthew McConaughey in his little part too', 'target': 'MUJE MATTHEW MCCONAUGHEY PASAND HEIN,'}"
4206,"{'prefix': 'translate English to Hinglish: ', 'input': 'I was just going to say that', 'target': 'MEIN THO KAHENE WALA THA'}"
4207,"{'prefix': 'translate English to Hinglish: ', 'input': 'The chest thumping scene might be my favorite part of the movie', 'target': 'chest thumping scene tho mera favorite part hein is movie mein'}"
4208,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah it was so weird yet so brilliant', 'target': 'haan, thoda weird hein lekin brilliant'}"
4209,"{'prefix': 'translate English to Hinglish: ', 'input': 'He was the only one who could have done that role IMO', 'target': 'bas yeh yekhi he jo imo ka role beheter kar saktha'}"
4210,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think that of many of his roles', 'target': 'muje lagtha ki aur kahi role hogi'}"
4211,"{'prefix': 'translate English to Hinglish: ', 'input': 'That phone call is one my favorite scenes as well', 'target': 'voh phone call tho mera favorite scene hein'}"
4212,"{'prefix': 'translate English to Hinglish: ', 'input': 'Where he does the demonstration', 'target': 'demonstration kaha diya'}"
4213,"{'prefix': 'translate English to Hinglish: ', 'input': 'Hahaha yeah and the ""sell me this pen"" bit at the diner', 'target': 'haha. diner mein tho sell me this pen'}"
4214,"{'prefix': 'translate English to Hinglish: ', 'input': 'It was a great way to introduce all those weird characters', 'target': 'is weird characters ko introduce karne pe muje acha laga'}"
4215,"{'prefix': 'translate English to Hinglish: ', 'input': 'Nerdiest looking team ', 'target': 'neardiest team ko'}"
4216,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think this was first movie i saw with margot robbie', 'target': 'yeh first movie jo margot robbie ko dekha'}"
4217,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah I think this was her biggest role up until that point', 'target': 'Haan mujhe lagta hai us point tak wo uska biggest role tha'}"
4218,"{'prefix': 'translate English to Hinglish: ', 'input': ""I thought she would just be a pretty face but she's actually a great actress "", 'target': 'mujhe laga wo just ek pretty face hogi but wo actually ek great actress hai'}"
4219,"{'prefix': 'translate English to Hinglish: ', 'input': ""Probably her best too because other than like I,Tanya, she hasn't been in anything else that good"", 'target': 'shayad uski best bhi kyunki I, Tanya, ke alawa usne kabhi kisi itne ache mein kaam nahi kiya'}"
4220,"{'prefix': 'translate English to Hinglish: ', 'input': ""Yeah she's really good"", 'target': 'Haan wo really good hai'}"
4221,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah I saw I, Tonya..loved it', 'target': 'han main I, Tonya dekhi..loved it'}"
4222,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think she got nominated for that right?', 'target': 'mujhe lagta hai wo nominate huyi uske liye right?'}"
4223,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think she did for a few awards', 'target': 'mujhe lagta hai kuch awards ke liye'}"
4224,"{'prefix': 'translate English to Hinglish: ', 'input': 'Allison Janney got alot more nominations ', 'target': 'Allison Janney ko aur zyada nominations miley'}"
4225,"{'prefix': 'translate English to Hinglish: ', 'input': ""Speaking of awards I cannot believe that Leo didn't win an oscar for this"", 'target': 'awards ki baat karun to main believe nahi kar sakta ki Leo ne iske liye Oscar nahi jita'}"
4226,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah, i totally thought this would be the one', 'target': 'Han, mujhe totally laga ye wo hogi'}"
4227,"{'prefix': 'translate English to Hinglish: ', 'input': 'The Revenant was good but he said maybe 10 lines in the whole 2 hour and 45 minute movie', 'target': 'The Revenant achi thi par usne puri 2 ghante 45 minute ki movie mein shayad 10 lines boli'}"
4228,"{'prefix': 'translate English to Hinglish: ', 'input': 'Oh really? I havent seen that movie yet', 'target': 'Oh really? wo movie nahi dekhi abhi tak'}"
4229,"{'prefix': 'translate English to Hinglish: ', 'input': 'compared to this one where he said something every scene', 'target': 'is ke comparison mein jahan usne har scene mein kuch kaha'}"
4230,"{'prefix': 'translate English to Hinglish: ', 'input': 'That one is really good but its really visual ', 'target': 'ye wali kafi achi hai but kafi visual hai'}"
4231,"{'prefix': 'translate English to Hinglish: ', 'input': 'Gotcha', 'target': 'samajh gaya'}"
4232,"{'prefix': 'translate English to Hinglish: ', 'input': ""and there's not a lot of dialogue so it's one of those movies you have to be ready to watch lol"", 'target': 'aur usme zyada dialogue nahi hai to ye un movies mein se ek hai jo tum dekhne ke liye ready hoge lol'}"
4233,"{'prefix': 'translate English to Hinglish: ', 'input': ""Yeah, that's really why i havent watched it"", 'target': 'Haan, ye tabhi really maine nahi dekhi'}"
4234,"{'prefix': 'translate English to Hinglish: ', 'input': 'The movie is John Wick. Have you seen it before?', 'target': 'The movie is John Wick. Kya tunme isse pahle dekha hai>'}"
4235,"{'prefix': 'translate English to Hinglish: ', 'input': 'I just watched it yesterday ', 'target': 'Haan, Kal I just watched it.'}"
4236,"{'prefix': 'translate English to Hinglish: ', 'input': 'Did you enjoy it?', 'target': 'Kya tumne yeh enjoy kiya'}"
4237,"{'prefix': 'translate English to Hinglish: ', 'input': 'yeah I thought it was awesome', 'target': 'Yeah mujhe lagta hain it was awesome'}"
4238,"{'prefix': 'translate English to Hinglish: ', 'input': 'I thought the same thing when I watched it. Keanu was amazing in it.', 'target': 'Muje wohi lagta hain jab I watched it. Keanu was amazing in it.'}"
4239,"{'prefix': 'translate English to Hinglish: ', 'input': 'I feel like they dont make movies like that anymore, like action movies', 'target': 'Mujhe lagta hain woh ab iski tarah do not make movies anymore, like action movies.'}"
4240,"{'prefix': 'translate English to Hinglish: ', 'input': ""They really don't and they should start making this style."", 'target': 'Bilkul nahin and ab woh start making this style'}"
4241,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah exactly ', 'target': 'yes exactly'}"
4242,"{'prefix': 'translate English to Hinglish: ', 'input': 'It was nice to see John Leguizamo make a little bit of a comeback.', 'target': 'yah dekh ke achcha laga ki John Leguizamo ne ek chhota mota comeback kiya hai'}"
4243,"{'prefix': 'translate English to Hinglish: ', 'input': 'I dont remember seeing him in the first one', 'target': 'Mujhe yad nahi first one me use dekhne ka'}"
4244,"{'prefix': 'translate English to Hinglish: ', 'input': 'I would have had the same reaction as Wick  to anyone who killed the puppy my dead wife gave to me.', 'target': 'mera reaction bhi Wick ki tarah hi hota agar kisi ne mere us puppy ka mara hota jo ki mujhe meri dead wife ne diya tha'}"
4245,"{'prefix': 'translate English to Hinglish: ', 'input': 'yeah your right I would have gone insane.', 'target': 'yes aap right ho mai bhi insane ho jata'}"
4246,"{'prefix': 'translate English to Hinglish: ', 'input': ""It was interesting to see a part of the assassin world. John Wick's car was pretty beautiful until it got stolen."", 'target': 'bahut interesting tha assassin ki duniya ke part ko dekhna. John Wick ki car bahut beautiful thi chori hone se pahle.'}"
4247,"{'prefix': 'translate English to Hinglish: ', 'input': 'I was thinking the same thing yesterday his car is cool.', 'target': 'mai bhi kal yahi soch raha tha ki uski car kitni cool hai.'}"
4248,"{'prefix': 'translate English to Hinglish: ', 'input': 'No document', 'target': 'No document'}"
4249,"{'prefix': 'translate English to Hinglish: ', 'input': 'The move is home alone', 'target': 'movie home alone hai'}"
4250,"{'prefix': 'translate English to Hinglish: ', 'input': 'Hi are you ready to get started? This is a batman vs superman superhero crossover movie. Are you familiar with those superheroes?', 'target': 'hi tho aap ready ho? yeh tho batman vs superman superhero ka crossover movie hein.. aap tho superheroes se familiar hi honge?'}"
4251,"{'prefix': 'translate English to Hinglish: ', 'input': 'We are here to discuss Batman vs. Superman: Dawn of Justice', 'target': 'hum yaha batman vs superman yaani dawn of justice ke baare mein discuss karenge'}"
4252,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yes i am familar with the characters but some of the actors i have never heard of', 'target': 'haan.. muje characters se familiar hoon lekin kuch actors ko nahi patha hein'}"
4253,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think it sounds like an amazing movie. I love superheroes. I think some of the critics are too harsh. It was a good plot line. I am familiar with Ben Affleck but none of the others. ', 'target': 'mein kya soch rahi thi ki  yeh amazing movies ke tarah sound kartha.. muje superheroes bahut pasan dhein.. muje lagtha hein ki critics thoda harsh hein.. yeh ache plot line hein.. muje ben affleck se kuch familiar hoon lekin dusra muje nahi patha'}"
4254,"{'prefix': 'translate English to Hinglish: ', 'input': 'I wish they would have used more famous people. ', 'target': 'agar voh aur thoda famous logo ko use kar sakthe they'}"
4255,"{'prefix': 'translate English to Hinglish: ', 'input': 'I would agree though that it was not as good as man of steel. The plot line of that was amazing!', 'target': 'mein bhi maantha hoon, ki voh ache nahi hein us man of steel ke tarah.. plot line tho amazing hein'}"
4256,"{'prefix': 'translate English to Hinglish: ', 'input': 'Ben Affleck is the only actor I recognize great plot very harsh critcs', 'target': 'sirf ben affleck hi yek actor jo ache tarah recognize kiya jo harsh critcs se'}"
4257,"{'prefix': 'translate English to Hinglish: ', 'input': ""I agree. I didn't completely understand why Batman and Superman fought though. "", 'target': 'mein maantha hoon... muje yeh understand nahi hota ki kyon batman aur superman aapas mein fight karthe'}"
4258,"{'prefix': 'translate English to Hinglish: ', 'input': 'Rotten Tomatoes list it as 27%and average with a 4.9 out of 10. The critcs must be weird. Yeah i couldnt figure out the fight but think it was because superman accidentally killed bruce waynes dad', 'target': 'rotten tomatoes neh 27% di aur uska average tho 4.9/10 tha... critics tho weird hein... haan, muje bhi is fight ko figure out nahi kar paa raha hoon, lekin kuch samaj aarahi hein ki kyonki superman ko acceidentally bruce wayne ka dad maar daala'}"
4259,"{'prefix': 'translate English to Hinglish: ', 'input': 'I thought it was worth a meteoritic score more than 44. That seemed low! That makes sense. I would be mad if someone tried to kill one of my family members. ', 'target': 'muje laga ki yeh worth meteroitic score 44 ke se upper hein.. lekin low nikla.. mein tho mad hota agar koi mera family ko aise koi maar dethe'}"
4260,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah me to it did also have a unique spin on character of Lex Luthor who just seems to go doown hill the whole movie. I like how the critic talked about Lex (who is supermans arch enemy ) because he compared him to the joker and riddler (who are batmans arch enemies', 'target': 'yeh tho unique spin hey lex luthor ka character ko jo whole movies mein nazar aathe.. muje tho unka bol pasand hein, jaise critic ko lex ke saath bola kyon ki dono aapas me compared kar rahe the ki kon joker aur riddler hein'}"
4261,"{'prefix': 'translate English to Hinglish: ', 'input': 'Then he tops off the crazy part by comparing him to Mark Zuckerburg. ', 'target': 'fir donon compare karthe karthe crazy hote aur mark zuckerburg tak pahun jaathe'}"
4262,"{'prefix': 'translate English to Hinglish: ', 'input': 'Ohh. I liked that too. I like how they always try to biring in the government official s', 'target': 'acha.. muje bhi pasand hein.. muje tho voh pasand hein jab government official ko yaha laane ke try kar rahe they'}"
4263,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah im still here just slow typer', 'target': 'haan mein yahi hi hoon, mein thoda slow typer hoon'}"
4264,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you like batman or superman better in the movie?', 'target': 'kya aapko is movie mein batman ya superman pasand hein?'}"
4265,"{'prefix': 'translate English to Hinglish: ', 'input': 'Actually superman ', 'target': 'actually superman'}"
4266,"{'prefix': 'translate English to Hinglish: ', 'input': 'How bout u', 'target': 'thera kya soch hai'}"
4267,"{'prefix': 'translate English to Hinglish: ', 'input': 'I grew up watching the justice league cartoons in thelate 70s and early 80s in which alll the superheros worked together.', 'target': 'mai 70 aur 80s ke justice league cartoon ko dekthey huye bada huva hun jis mai sabhi superheros sath me kaam karthe the'}"
4268,"{'prefix': 'translate English to Hinglish: ', 'input': 'I love batman', 'target': 'mujhe batman pasand hai'}"
4269,"{'prefix': 'translate English to Hinglish: ', 'input': 'He is so mysterious ', 'target': 'wo bohuth ysterious hai'}"
4270,"{'prefix': 'translate English to Hinglish: ', 'input': 'Sorta ironic that they become enemies ', 'target': 'ye ironic hai ki wo dushman ban gaye'}"
4271,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yes he is very mysterious', 'target': 'haan wo mysterious hai'}"
4272,"{'prefix': 'translate English to Hinglish: ', 'input': 'It is. Its not what I expected at all', 'target': 'ye hai.  jo maine expect kiya tha who ye nahi hai'}"
4273,"{'prefix': 'translate English to Hinglish: ', 'input': 'I expected more like the avengers where a bunch of heroes work together ', 'target': 'main ise kuch avengers ke jaise expect kiya that jis may kuch heroes saath mai kaam karthe hai'}"
4274,"{'prefix': 'translate English to Hinglish: ', 'input': ""I don't really like that they are enimies"", 'target': 'way dusman hai ye mujhe bilkul pasand nahi hain'}"
4275,"{'prefix': 'translate English to Hinglish: ', 'input': 'Especially to the point where batman was going to kill superman ', 'target': 'khas kar ke jab batman superman ko marne wala tha'}"
4276,"{'prefix': 'translate English to Hinglish: ', 'input': 'Me either but superman pretty much started it the article says clark kent was trying to make bruce wayne and batman look bad thru his news articles', 'target': 'main bhi but superman ne ye starty kiya, article me clark kent bruce wayna aur batman ko bura dikhane ki koshish kar raha hai'}"
4277,"{'prefix': 'translate English to Hinglish: ', 'input': 'You know though to be honest if you look at the way the world is today so full of bad it makesperfect sense in a world view to have them as enemies. ', 'target': 'tum jaante ho to be honest agar duniya ko aise dekhoge jaise abhi hai to unka dushman hona makes perfect sense'}"
4278,"{'prefix': 'translate English to Hinglish: ', 'input': 'I guess so. They do have polar opposite personalities. One is a humble farm boy and the other is a rich executive ', 'target': 'I guess so. Unki bilkul polar opposite personalities hai. Ek to humble farm boy hai dusra ek rich executive'}"
4279,"{'prefix': 'translate English to Hinglish: ', 'input': ""I could see why they clash in that aspect, but I guess I don't imagine them interacting very much in superhero world. "", 'target': 'Main dekh sakta hu ke us aspect me kyu clash karege but main superhero world me jyada interact karte hue imagine nahi karta.'}"
4280,"{'prefix': 'translate English to Hinglish: ', 'input': 'It says in the 3rd part that at supermans funeral that bruce way e apol9gizes to lois lane saying that he failed superman', 'target': 'Aisa bolte hai ke 3rd part me superman ke funeral k dauran bruce lois lane se maafi mangta hai ye bolte hue k he failed superman'}"
4281,"{'prefix': 'translate English to Hinglish: ', 'input': 'DUUHHHH well yeah he failed him if he killed him lol', 'target': 'DUHHHHH well han agar tumne use maar diya matlab you failed him lol'}"
4282,"{'prefix': 'translate English to Hinglish: ', 'input': 'I would feel like if I failed someone if I let them die too. Haha. I like the mysterious dirt levitating though ', 'target': 'Mujhe bhi aisa lagega k I failed someone agar maine unhe marne diya. haha, mujhe dhool ka  mysterious levitate karna accha laga'}"
4283,"{'prefix': 'translate English to Hinglish: ', 'input': 'Haha ', 'target': 'Haha'}"
4284,"{'prefix': 'translate English to Hinglish: ', 'input': 'Thats what I was thinking ', 'target': 'Main bhi yahi soch raha hai'}"
4285,"{'prefix': 'translate English to Hinglish: ', 'input': 'Little humor there', 'target': 'Thoda humor waha'}"
4286,"{'prefix': 'translate English to Hinglish: ', 'input': 'Have u seen this movie ', 'target': 'Tumne movie dekhi hai'}"
4287,"{'prefix': 'translate English to Hinglish: ', 'input': 'No have you? is that the end?', 'target': 'No have you? woh end hai kya?'}"
4288,"{'prefix': 'translate English to Hinglish: ', 'input': ""I can't tell"", 'target': 'bata nahi sakta'}"
4289,"{'prefix': 'translate English to Hinglish: ', 'input': 'Oh yeah. It is.', 'target': 'Arre haan. It is.'}"
4290,"{'prefix': 'translate English to Hinglish: ', 'input': 'I wonder if there will be a sequel ', 'target': 'Uska seqeul hoga kya I wonder'}"
4291,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yes watched it 3 times its a tearjerker for me when superman dies', 'target': 'Haan maine teen baar dekhi its a tearjerker for me jab superman marta hai'}"
4292,"{'prefix': 'translate English to Hinglish: ', 'input': 'I feel like good superhero movies need sequels ', 'target': 'Mujhe lagta hai acchi superhero movies ke sequel hone chahiye'}"
4293,"{'prefix': 'translate English to Hinglish: ', 'input': 'I dunno could be a sequel ', 'target': 'Could be a sequel pata nahi mujhe'}"
4294,"{'prefix': 'translate English to Hinglish: ', 'input': 'Like how superman didnt really die he just hibernated til he found out a way to smooth it over with batman', 'target': 'Jaise superman asliyat mein mara nahi tha usne bas hibernate kiya tha til he found out a way to smooth it over with batman'}"
4295,"{'prefix': 'translate English to Hinglish: ', 'input': 'Have you seen Real Steel?', 'target': 'kya tumne real steel dekhi'}"
4296,"{'prefix': 'translate English to Hinglish: ', 'input': ""No, haven't seen it. Have you?"", 'target': 'nahi deki kya tumne dekhi'}"
4297,"{'prefix': 'translate English to Hinglish: ', 'input': ""No i haven't "", 'target': 'nahi maine nahi dekhi'}"
4298,"{'prefix': 'translate English to Hinglish: ', 'input': ""It's a sci-fi movie and i don't typically watch those"", 'target': 'yah sci-fi moivehai mai eashi movi pasand nahi karta'}"
4299,"{'prefix': 'translate English to Hinglish: ', 'input': ""Not sure it's that good. It has a score of 59% on Rotten Tomatoes."", 'target': 'sayad utni achi na ho ,rottten tomatoes ne ieshe 59% score diye hai'}"
4300,"{'prefix': 'translate English to Hinglish: ', 'input': ""That's what I was thinking also"", 'target': 'mai bhi yahi soch ta hu'}"
4301,"{'prefix': 'translate English to Hinglish: ', 'input': ""Actually, I kind of like sci-fi, but I'm picky."", 'target': 'vaise mai sci-fi pasand karta hu lakin mai picky hu'}"
4302,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yes I can agree with that it depends for me', 'target': 'mai isse agree kar sakta hu yah mujh par bhi depend karta hai'}"
4303,"{'prefix': 'translate English to Hinglish: ', 'input': 'This one sounds more like an action flick in a sci-fi setting.', 'target': 'ish moive ki sound like action flick jaise hai'}"
4304,"{'prefix': 'translate English to Hinglish: ', 'input': 'ah that would make sense ', 'target': 'wah ye yek bat hai'}"
4305,"{'prefix': 'translate English to Hinglish: ', 'input': 'it also has sports?', 'target': 'yeh sports ka hein?'}"
4306,"{'prefix': 'translate English to Hinglish: ', 'input': 'I thought more sci-fi because it was also a twilight zone episode', 'target': 'scifi ka, kyon ki isme twilight zone ka episode bhi hein'}"
4307,"{'prefix': 'translate English to Hinglish: ', 'input': 'But the ""Rocky with Robots"" line makes me doubt that I would like it.', 'target': 'lekin rocky with robots tho muje doubt hein,'}"
4308,"{'prefix': 'translate English to Hinglish: ', 'input': ""I didnt catch that but I'm with you "", 'target': 'muje kuch samaj nahi aaya lekin mein samajne ke koshish karunga'}"
4309,"{'prefix': 'translate English to Hinglish: ', 'input': ""I've never seen any Rocky's either"", 'target': 'rocky tho mein kahi dekha nahi hein'}"
4310,"{'prefix': 'translate English to Hinglish: ', 'input': ""And I didn't know it was a Twilight Zone episode."", 'target': 'aur muje twilight zone episode ke baare mein tho kuch patha nahi hein'}"
4311,"{'prefix': 'translate English to Hinglish: ', 'input': ""Ha! Me neither. Haven't seen the Rocky movies."", 'target': 'muje bhi... rocky movies dekha nahi hey'}"
4312,"{'prefix': 'translate English to Hinglish: ', 'input': ""That's kind of odd to me i feel like most everyone has seen them "", 'target': 'kuch off hein mere liye... kyon ki agar koi kuch aise puche'}"
4313,"{'prefix': 'translate English to Hinglish: ', 'input': 'The premise of this one is not so stupid though. Robot boxers. I feel it could become real at some point.', 'target': 'iska premise bhi itna stupid bhi nahi hein, robot tho boxers hein... muje tho real ke tarah feel huva us point mein'}"
4314,"{'prefix': 'translate English to Hinglish: ', 'input': 'Rocky? Yeah I know, it was such a big movie.', 'target': 'rocky? haan muje patha hein, kitna big movie hein'}"
4315,"{'prefix': 'translate English to Hinglish: ', 'input': 'But Stallone has never done anything for me.', 'target': 'but Stallone ne mere liye kuch nahi kiya.'}"
4316,"{'prefix': 'translate English to Hinglish: ', 'input': ""No kidding I don't like any movies of his"", 'target': 'mujhe uski koi bhi movie pasand nahi hai'}"
4317,"{'prefix': 'translate English to Hinglish: ', 'input': ""This Real Steel movie has Hugh Jackman in it. He's not b ad."", 'target': 'real steel movie mei Hugh Jackman hai.Vah bura nahi hai.'}"
4318,"{'prefix': 'translate English to Hinglish: ', 'input': ""But I don't mind Hugh Jackman"", 'target': 'but mei Hugh Jackman ko bura nahi manata'}"
4319,"{'prefix': 'translate English to Hinglish: ', 'input': ""Haha we're thinking the same thing"", 'target': 'hahaha ham sab ek hee baat ke bare mei soch rahe hai'}"
4320,"{'prefix': 'translate English to Hinglish: ', 'input': 'Exactly. He looks like he has quite a few more IQ points than  Sylvester.', 'target': 'rahi hai. vo dikha raha hai ki vah shaant hai kuch IQ points mei s=Sylvester'}"
4321,"{'prefix': 'translate English to Hinglish: ', 'input': ""And he's better looking haha"", 'target': 'par vash achcha dikha raha hai'}"
4322,"{'prefix': 'translate English to Hinglish: ', 'input': 'Not difficult :-)', 'target': 'difficult nahi hai :-)'}"
4323,"{'prefix': 'translate English to Hinglish: ', 'input': ""We're losing track of Real Steel though "", 'target': 'ham Real Steel ke track ko lose kar rahe hai'}"
4324,"{'prefix': 'translate English to Hinglish: ', 'input': ""It sounds as though this is pretty predictable as well and I like movies that I can't guess  the end"", 'target': 'Mujhe movie pasand hai jiska end guess nahi kar sakate.uska sound thoda predictable hai'}"
4325,"{'prefix': 'translate English to Hinglish: ', 'input': 'The whole Real Steel story seems like a series of machinations of bad guys against good guys, without much else.', 'target': 'REAL STEEL KA STORY THO SERIES OF MACHINATION US BAD GUYS JO GOOD GUYS SE AGAINS HEIN,'}"
4326,"{'prefix': 'translate English to Hinglish: ', 'input': ""Same here. This one sounds like it's been writ ten by committee."", 'target': 'SAME YAR... KUCH COMMITEE KE TARAH SOUNDS KARTHA'}"
4327,"{'prefix': 'translate English to Hinglish: ', 'input': ""Right I do like that it's a a family movie- I don't have kids but I feel like it would be ok for my nephew"", 'target': 'RIGHT, MUJE BHI FAMILY MOVIE DEKHNA PASAND HEIN, MUJE KIDS NAHI HEIN LEKIN MEIN APNI NEPHEW KE SAATH DEKHTHA'}"
4328,"{'prefix': 'translate English to Hinglish: ', 'input': ""I really don't think it's my type of movie."", 'target': 'MUJE NAHI LAGTHA KI YEH MERA TYPE KA MOVIE HEIN.'}"
4329,"{'prefix': 'translate English to Hinglish: ', 'input': ""Me either but sometimes it's about the kids and a little boy would like the robots and battles"", 'target': 'MUJE BHI, SOMETIMES MUJE LAGTHA KI YEH KIDS AUR CHOTA BOY KE BAARE MEIN HEIN JO ROTBOTS AUR BATTLES PASAND KARTE'}"
4330,"{'prefix': 'translate English to Hinglish: ', 'input': ""Yeah, maybe it's OK for kids. They like the predictable storylines."", 'target': 'HAAN, MAYBE YEH KIDS KE LIYE THO OK HEIN.. PREDICTABLE STORYLINE HEIN'}"
4331,"{'prefix': 'translate English to Hinglish: ', 'input': 'well not ""little"" but grade school', 'target': 'WELL, LITTLE THO NAHI LEKIN GRADE SCHOOL'}"
