,translation
11070,"{'prefix': 'translate English to Hinglish: ', 'input': 'that is what I think', 'target': 'visa bhi mene bi socha hi'}"
11071,"{'prefix': 'translate English to Hinglish: ', 'input': 'What’s interesting is this was a non fiction book ', 'target': 'ee tho interesting hi, non fiction book jisa'}"
11072,"{'prefix': 'translate English to Hinglish: ', 'input': 'It got a score of 66/100 which is not wonderful either ', 'target': 'iska score tho 66/100 ,utna jyada wonderful nahi hi'}"
11073,"{'prefix': 'translate English to Hinglish: ', 'input': 'that is the mark I would have given', 'target': 'mene bhi utna marks dedungi'}"
11074,"{'prefix': 'translate English to Hinglish: ', 'input': 'The burn book was an interesting concept ', 'target': 'burn book tho bahut interesting concept hi'}"
11075,"{'prefix': 'translate English to Hinglish: ', 'input': 'The cinema score was a a - ', 'target': 'vo cinema score tho a a-'}"
11076,"{'prefix': 'translate English to Hinglish: ', 'input': 'have you ever seen this movie', 'target': 'kya tumne kabi yeh movie dekhi hai'}"
11077,"{'prefix': 'translate English to Hinglish: ', 'input': ""I don't think that I have"", 'target': 'mujhe nahin lagta mere paas hain woh'}"
11078,"{'prefix': 'translate English to Hinglish: ', 'input': 'No. i vaguely remember a book tho like from school time?', 'target': 'nahin, mujhe vaguely yaad aaraha hai ek book school time ka?'}"
11079,"{'prefix': 'translate English to Hinglish: ', 'input': 'I do too!!', 'target': 'mujhe bhi!!'}"
11080,"{'prefix': 'translate English to Hinglish: ', 'input': 'I thought it was a movie back then, so maybe this is a remake of that', 'target': 'mujhe lagta tha who ek movie hai tab, to yeh uska remake hoga.'}"
11081,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think so too because I saw 2013 and was like ummmm I thought it was older than that. ', 'target': 'mujhe bhi yehi lag raha hai kyunki maine dekha hai like ummmm i soochta hun ki yeh usse purana tha'}"
11082,"{'prefix': 'translate English to Hinglish: ', 'input': 'I do like Leonardo DiCaprio though, so I should watch it!', 'target': 'mujhe bhi Leonardo DiCaprio pasand hai, to mujhe yeh dekhna chaahiye!'}"
11083,"{'prefix': 'translate English to Hinglish: ', 'input': 'oh yeah, i see them mention the book in the document which is really old', 'target': 'haan, mein dekh sakta hoon woh usme ek book ke baare mein mention kar rahe hai jo kaafi puraani hai'}"
11084,"{'prefix': 'translate English to Hinglish: ', 'input': 'He sure is in a lot of movies', 'target': 'wo waakayi mein kaafi saari movies mein hai'}"
11085,"{'prefix': 'translate English to Hinglish: ', 'input': 'ya he is!', 'target': 'ya woh hai to!'}"
11086,"{'prefix': 'translate English to Hinglish: ', 'input': 'i definitely would check this movie out. I think i recalled that i liked the book- but wow that was like 20 years ago lol', 'target': 'main definitely ye movie check karunga. Mujhe yaad hai ki maine ye book like ki - but wow ye 20 saal pehle tha lol'}"
11087,"{'prefix': 'translate English to Hinglish: ', 'input': 'hahaha not nearly 20 for me but close!!!', 'target': 'hahaha mere liye 20 nahi par kafi close'}"
11088,"{'prefix': 'translate English to Hinglish: ', 'input': ""it doesn't have a very good rating with rotten tomatoes"", 'target': 'lekin iske rotten tomatoes pe kafi achi rating nahi hai'}"
11089,"{'prefix': 'translate English to Hinglish: ', 'input': 'sort of low rating scores tho', 'target': 'kuch low rating scores hai'}"
11090,"{'prefix': 'translate English to Hinglish: ', 'input': 'theyre kinda tough though!', 'target': 'ye shayad thoda tough hai'}"
11091,"{'prefix': 'translate English to Hinglish: ', 'input': 'very', 'target': 'bohat'}"
11092,"{'prefix': 'translate English to Hinglish: ', 'input': ""yeah i was just checking that out- maybe it's not that good"", 'target': 'haan main isey just check out kar raha tha - shayad ye itni achi nahi hai'}"
11093,"{'prefix': 'translate English to Hinglish: ', 'input': 'yes that is true they are very hard on their ratings', 'target': 'haan ye true hai wo ratings pe kafi hard hain'}"
11094,"{'prefix': 'translate English to Hinglish: ', 'input': ""maybe not. I'd still check it out though. "", 'target': 'shayad nahi. fir bhi main isey check karunga.'}"
11095,"{'prefix': 'translate English to Hinglish: ', 'input': 'The story seems interesting.', 'target': 'story interesting lagti hai'}"
11096,"{'prefix': 'translate English to Hinglish: ', 'input': 'i dont know any of the other casts, i dont think', 'target': 'MUJE IS CASTS KE BAARE MEIN KUCH PATHA NAHI HEIN,'}"
11097,"{'prefix': 'translate English to Hinglish: ', 'input': 'Tobey Maguire plays Spiderman I think', 'target': 'TOBEY MAGUIRE NE SPIDERMAN KA ROLE PLAY KIYA'}"
11098,"{'prefix': 'translate English to Hinglish: ', 'input': 'id definitely be willing to check it out.  the name is a classic.', 'target': 'DEFINITELY MEIN YEH CHECKOUT KARUNGA. NAME THO CLASSIC HEIN'}"
11099,"{'prefix': 'translate English to Hinglish: ', 'input': 'oh okay i would know that character then', 'target': 'ACHA, MUJE KUCH CHARACTER KO JAANTHA HOON'}"
11100,"{'prefix': 'translate English to Hinglish: ', 'input': ""I wonder if it's on Netflix"", 'target': 'MUJE LAGTHA HEIN KI YEH NETFLIX MEIN HEIN'}"
11101,"{'prefix': 'translate English to Hinglish: ', 'input': 'i was just thinking that too', 'target': 'MUJE BHI AISE HI SOCH THA'}"
11102,"{'prefix': 'translate English to Hinglish: ', 'input': 'i would watch it for sure if it was there', 'target': 'MEIN JARUR DEKH LOONGA'}"
11103,"{'prefix': 'translate English to Hinglish: ', 'input': 'i have prime too so i could chk there too.  we can also find trailer online too', 'target': 'MERA PAAS PRIME HEIN, USSE CHECK KARUNGA, TRAILER KO TO ONLINE MEIN HEIN'}"
11104,"{'prefix': 'translate English to Hinglish: ', 'input': 'me too! I""m gonna have to check it out once I get off of here. ', 'target': 'MUJE BHI.. MEIN ISSE CHECK KARUNGA,'}"
11105,"{'prefix': 'translate English to Hinglish: ', 'input': 'oooh yes, me too!', 'target': 'ACHA, MUJE BHI'}"
11106,"{'prefix': 'translate English to Hinglish: ', 'input': 'thats a good idea!', 'target': 'ye acha idea hai!'}"
11107,"{'prefix': 'translate English to Hinglish: ', 'input': 'i love finding new movies to see', 'target': 'mujhe dekhne ke liye nayi movies dhoondna acha lagta hai'}"
11108,"{'prefix': 'translate English to Hinglish: ', 'input': 'Hello there, how are you today?', 'target': 'Hello there, aaj aap kaise ho?'}"
11109,"{'prefix': 'translate English to Hinglish: ', 'input': ""I'm pretty good. Seems like you have the document this time. Do you have a movie you'd like to talk about?"", 'target': 'main bilkul theek hoon. Lagta hai is baar aap ke pass document  hai. kya aap ke pass koi movie hai jiske baare main aap baat karna chahenge?'}"
11110,"{'prefix': 'translate English to Hinglish: ', 'input': 'So the movie is How to Train Your Dragon, have you seen this before?', 'target': 'toh movie hai  How to Train Your Dragon,kya aap ne pehle dekhi hai'}"
11111,"{'prefix': 'translate English to Hinglish: ', 'input': ""I haven't but I've heard good things about it!"", 'target': ""I haven't lekin maine achi baatein suni hai iske baare mein""}"
11112,"{'prefix': 'translate English to Hinglish: ', 'input': 'Well let see, It came out in 2010 and was produced by Dreamworks, it is a fully animated show.', 'target': 'well dekhte hai, ye 2010 mein nikli aur Dreamworks ki produced hain. ye bilkul animated show hai'}"
11113,"{'prefix': 'translate English to Hinglish: ', 'input': 'Dreamworks huh? I do enjoy a lot of their movies. I assume from the title that it has something to do with dragons?', 'target': 'Dreamworks huh? main unke bahut movies enjoy karta hoon. I assume from the title ke iska dragons se kuch lena hai'}"
11114,"{'prefix': 'translate English to Hinglish: ', 'input': 'It is set back in the Viking Days, and it has a teenage character named Hiccup, who finds a wounded dragon and befiends it.', 'target': 'ye  Viking Days mein set hai, aur isme ek teenage character  ka naam Hiccup hai,jisko zakhmi dragon milta hai aur dosti karta hai'}"
11115,"{'prefix': 'translate English to Hinglish: ', 'input': 'befriends', 'target': 'hum dosthen hei'}"
11116,"{'prefix': 'translate English to Hinglish: ', 'input': 'Oh the old boy and his dog story but with a dragon huh? That sounds pretty interesting. Was it received pretty well?', 'target': 'acha tho old boy aur uska dog ka story ya uska dragon ka? yeh tho badi interesting hein, kya yeh pretty hein kya?'}"
11117,"{'prefix': 'translate English to Hinglish: ', 'input': 'The movie is a bit unique as it uses 3D animation , its a coming of age comedy, the same producers of Lilo and Stitch created it.', 'target': 'is movie tho 3D animation ka hein aur voh unique se hei. yeh age comedy ka aur same producers yaani Lilo aur stitch ka created hey'}"
11118,"{'prefix': 'translate English to Hinglish: ', 'input': 'It seemed to do ok it got a 98% on rotten tomatoes, but an A in Cinema score', 'target': 'acha tho 98% Rotten tomatoes neh deya tha lekin yeh tho A nikla'}"
11119,"{'prefix': 'translate English to Hinglish: ', 'input': 'I see! That sounds pretty good then.  You said it was animated but do you know who provides the voices?', 'target': 'acha! tho yeh kaafi acha rahega. aap animated bole lekin kon uska voice deya?'}"
11120,"{'prefix': 'translate English to Hinglish: ', 'input': 'Actually some well known names come to mind, like hiccup is played by Jay Baruchel. And Gerard Butler as the chief Viking, America Ferrera plays a friend of Hiccup. Hiccup is the main character of course.', 'target': 'actually kuch jaan pehechan ka naam mera mind mei aa raha hei yaani hiccup ka role tho Jay baruchel ne kiya aur gerard butler ka role chief viking aur america ferrere ka role tho hiccup ka friend ne kiya actually Hiccup tho main character hein'}"
11121,"{'prefix': 'translate English to Hinglish: ', 'input': ""That's really cool. I'm sure they do a great job. I really like animated movies so I might have to check that one out sometime."", 'target': 'oh tho acha rehega. muje animated movies dekhna pasand hein mein kuch movies aisa dekha hoon'}"
11122,"{'prefix': 'translate English to Hinglish: ', 'input': 'I have actually seen it and I would recommend it', 'target': 'mein tho dekh chuka hoon aur mein is movie ko recommend karunga'}"
11123,"{'prefix': 'translate English to Hinglish: ', 'input': 'You mentioned that he befriends a dragon. Can you tell me anything more about that?', 'target': 'jaise aap kahe vaise uska friend hi dragon hein, kya aur kuch uska baare mein aap batha sakthe ho?'}"
11124,"{'prefix': 'translate English to Hinglish: ', 'input': ""Sure, the Dragons name is Night fury. And the movie doesn't have much of a storyline, but it has battles between tamed and evil ones."", 'target': 'jarur, Dragon ka naam hein Night fury, aur us movie mein kafi storyline nahi hein lakin uska tamed aur evil one ka battles chal raha hein.'}"
11125,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do youlike dragons?', 'target': 'kya tumhe dragons pasand hai?'}"
11126,"{'prefix': 'translate English to Hinglish: ', 'input': 'I see, that sounds pretty interesting though. I do! Dragons are usually the bad guys in a film so it might be cool to get a film with a good one', 'target': 'I see, kaafi interesting sound karta hai. Mujhe pasand hai. Dragons usually bad guys rahte hai movies me to kisi film agar wo acche hai to kaafi cool baat hai'}"
11127,"{'prefix': 'translate English to Hinglish: ', 'input': 'And vikings as well. It sounds like a very unique setting.', 'target': 'Aur vikings bhi hai. Kaafi unique setting hai'}"
11128,"{'prefix': 'translate English to Hinglish: ', 'input': 'YES, The isle of Berk is their village, and they are afraid of the dragons because they steal their livestock, so when they come upon the dragons they usually kill them.', 'target': 'Haan, isle of Berk unka village hai aur wo dragons se darte hai kyuki wo unke livestock chura lete hai, to jab wo aate hai usually unko maar dete hai.'}"
11129,"{'prefix': 'translate English to Hinglish: ', 'input': 'Oh no! But I guess Hiccup finds out that not all dragons are bad in the end?', 'target': 'Oh nahi! But I guess Hiccup ko pata chalega sab dragons bure nahi hote.'}"
11130,"{'prefix': 'translate English to Hinglish: ', 'input': 'See Hiccup is scrawny and cant fight because he is scrawny, so he makes things, apparatuses if you will.', 'target': 'See Hiccup bahut scrawny hai aur isliye fight nahi kar sakta, to wo cheeze banata hai, apparatus bol sakte ho'}"
11131,"{'prefix': 'translate English to Hinglish: ', 'input': 'but he isnt very good at it', 'target': 'but wo bahut accha nahi hai isme'}"
11132,"{'prefix': 'translate English to Hinglish: ', 'input': 'I see, an awkward kid makes a friend of a dragon huh? That does sound very interesting.', 'target': 'I see , ek awkward kid dragon ko dost bana leta hai. sahi me interesting sound karta hai'}"
11133,"{'prefix': 'translate English to Hinglish: ', 'input': 'I usually like animated films that have a good main character so this might be right up my alley.', 'target': 'Mujhe usually animated movies jisme accha main character ho pasand aati hai, to bilkul mere type ki movie hai'}"
11134,"{'prefix': 'translate English to Hinglish: ', 'input': 'SO during one of those attacks Hiccup shoots at a dragon, and believes he has shot it down. Finds it later, not dead, but damaged. Helpes the dragon fly again then finds out that thedragonsare being Bullied by a bigger one.', 'target': 'To aise hi attacks k duaran Hiccup ek dragon ko shoot karta hai aur maanta hai k usne maar diya. Baad me pata chalta hai k maara nahi but damage kiya hai. Wo us dragon ko wapas udne me help karta hai aur pata lagata hai k sabhi dragons ko ek bada dragon bully kar raha hai.'}"
11135,"{'prefix': 'translate English to Hinglish: ', 'input': 'I see! I bet he works together with his new dragon friend to help them out then.', 'target': 'I see! Mai sart lagata hu, ki  wo apne naye gragon mitra ko madad karne ke liye, milkar kam karenge.'}"
11136,"{'prefix': 'translate English to Hinglish: ', 'input': 'So Hiccup and his friends decide they are going to help out Hiccups friendly Dragon and they all learn how to train awkward dragons and go off to fight the biggest Dragon which they call Red Death.', 'target': 'Isliye Hiccup aur uske friends ne decide kiya ki wo biggest Dragon ki jisko Red Death kaha jata hai unse ladai ke liye, wo Hiccups friendly Dragon ko madad karenge aur wo log sikhenge ki awkward dragons ko kaise train kiya jaye.'}"
11137,"{'prefix': 'translate English to Hinglish: ', 'input': 'That does sound cool!', 'target': 'wo cool sunai padta hai!'}"
11138,"{'prefix': 'translate English to Hinglish: ', 'input': ""And it looks like we're done"", 'target': 'aur wo pura kiya dikh raha hai'}"
11139,"{'prefix': 'translate English to Hinglish: ', 'input': ""It's been nice talking with you!"", 'target': 'Apke sath bath karna achha laga'}"
11140,"{'prefix': 'translate English to Hinglish: ', 'input': 'Have a good day.', 'target': 'Apka din subh rahe'}"
11141,"{'prefix': 'translate English to Hinglish: ', 'input': 'Hi there, what were you opinions?', 'target': 'haay, kya raay thee?'}"
11142,"{'prefix': 'translate English to Hinglish: ', 'input': 'I have one great movie to recommend ', 'target': 'mere paas siphaarish karane ke lie ek behatareen film hai'}"
11143,"{'prefix': 'translate English to Hinglish: ', 'input': 'Lay it on me, buddy', 'target': 'mujh par ise rakho dost'}"
11144,"{'prefix': 'translate English to Hinglish: ', 'input': 'Did you watch The Great Gatsby', 'target': 'kya aapane The Great Gatsby dekha'}"
11145,"{'prefix': 'translate English to Hinglish: ', 'input': 'The adaptation starring Leonardo DiCaprio? I did indeed, it was enrapturing!', 'target': 'Leonardo DiCaprio abhineet anukoolan mainne vaastav mein kiya tha'}"
11146,"{'prefix': 'translate English to Hinglish: ', 'input': 'It is based on novel from 1925', 'target': 'yah 1925 ke upanyaas par aadhaarit hai'}"
11147,"{'prefix': 'translate English to Hinglish: ', 'input': 'Leonardo did some stunning acting ', 'target': 'liyonaardo ne kuchh shaanadaar abhinay kiya'}"
11148,"{'prefix': 'translate English to Hinglish: ', 'input': 'Written by F Scott Fitzgerald? Indeed, truly the great American novel', 'target': 'F Scott Fitzgerald dvaara likhit? vaastav mein, vaastav mein mahaan amerikee upanyaas'}"
11149,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think this movie was the best in 2013 ', 'target': 'I think ki yah 2013 ki best movie hai'}"
11150,"{'prefix': 'translate English to Hinglish: ', 'input': 'great production and the vintage costumes were magnificent  ', 'target': 'Great production aur vintage costume shandar the'}"
11151,"{'prefix': 'translate English to Hinglish: ', 'input': 'Without a doubt in my mind, Tobey Maguire as Nick Carraway was a casting masterstroke in my mind', 'target': 'Mere mind mein beshak tobey maguire as nick carraway masterstroke tha'}"
11152,"{'prefix': 'translate English to Hinglish: ', 'input': 'The costume design definitely invoked the nouveau riche ideals which were central themes in the source material', 'target': 'Isme jo central theme thi wo nouveau riche ideals se invoked costume design thi'}"
11153,"{'prefix': 'translate English to Hinglish: ', 'input': 'this movie entered the Classics ', 'target': 'Yah movie classic m enter kr gayi'}"
11154,"{'prefix': 'translate English to Hinglish: ', 'input': ""Not only that, but Baz Lurhmann's direction was a magnificent sight to behold"", 'target': 'Yahi nhi baz lurhmann ki shandaar direction ne bhi roke rakha'}"
11155,"{'prefix': 'translate English to Hinglish: ', 'input': 'Baz Luhrmann put a lot of drama and tension moments and combine it with romance   ', 'target': 'Baz luhrmann ne khoob drama tension aur romance kiya'}"
11156,"{'prefix': 'translate English to Hinglish: ', 'input': 'Indeed, I also seem to remember the film picking up a wide amount of critical acclaim, and several award nominations for the efforts behind it', 'target': 'Mein sochta hun ki is movie ko bahut critical acclaim aur award nomination milenge'}"
11157,"{'prefix': 'translate English to Hinglish: ', 'input': 'yes it was very strange that R.T gave only 48% rating', 'target': 'Yah bahut hi strange hai ki R.T. ne sifr 48% hi rating di'}"
11158,"{'prefix': 'translate English to Hinglish: ', 'input': 'Perhaps, but I also seem to remember some of the more positive responses to the film, responses more in line with my own.', 'target': 'Sayad par m sochta hun ki is movie ko aur positive milne chahiye mere hisab se'}"
11159,"{'prefix': 'translate English to Hinglish: ', 'input': 'And the budget was 190 mil. $', 'target': 'BUDGET THO 190MILLION $ THA'}"
11160,"{'prefix': 'translate English to Hinglish: ', 'input': 'I can definitely see where the money was placed, and for me it was all money well spent, as Baz Lurhmann seemed to have such a clear idea of the kind of film he wanted to craft.', 'target': 'MEIN US MONEY KE LIYE THO JARUR DEKHUNGA, AUR MERE LIYE THO US MONEY JO HAM SPENT KARTHEY, BAS LURHMANN THO CLEAR IDEA HEY IS TARAH KA FILM CRAFT KARNE PE'}"
11161,"{'prefix': 'translate English to Hinglish: ', 'input': 'Emily Foreman as Pammy  did very good job i li ke it very much', 'target': 'EMILY FOREMAN- PAMMY KE ROLE ACHE KIYA HEIN, MUJE PASAND HEIN'}"
11162,"{'prefix': 'translate English to Hinglish: ', 'input': 'Absolutely, another character that Fitzgerald managed to make leap of the page, doing much the same in the film version.', 'target': 'ABSOLUTELY, DUSRA CHARACTER FITZGERALD THO MANAGE KAR RAHE THE US LEAP OF THE PAGE KO BANANE MEI, FILM VERSION THO SAME HI HOTA'}"
11163,"{'prefix': 'translate English to Hinglish: ', 'input': 'Did you liked the car,the white limousine ', 'target': 'AAP KO CAR PASAND HEIN, THE WHITE LIMOUSINE'}"
11164,"{'prefix': 'translate English to Hinglish: ', 'input': 'Absolutely, a style icon of the 1920s brought to life with startling vivacity, just one of the many set dressings that this film got entirely correct.', 'target': 'ABSOLUTELY, 1920S KA STYLE ICON HEIN JO SAARE LIFE MEIN YEK STARLING VIVACITY LE AAYA, BAS IS FILM MEIN SAARI SET DRESSINGS CORRECT HUVA HEIN'}"
11165,"{'prefix': 'translate English to Hinglish: ', 'input': 'It was filmed in Australia ', 'target': 'YEH AUSTRALIA MEIN FILMED KIYA HEIN'}"
11166,"{'prefix': 'translate English to Hinglish: ', 'input': 'Production started 2011', 'target': 'PRODUCTION 2011 MEIN START HUVA HEIN'}"
11167,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think 2 years was time well spent to craft such a rich and vivid film, absolutely awe-inspiring!', 'target': 'MUJE LAGTHA KI 2 SAAL SE CRAFT BANA RAHA HEY JO RICH AUR VIVID FILM HEIN, ABSOLUTELY INSPIRING HEIN YAR'}"
11168,"{'prefix': 'translate English to Hinglish: ', 'input': 'yes indeed ', 'target': 'HAAN YAR'}"
11169,"{'prefix': 'translate English to Hinglish: ', 'input': 'and a lot of champagne ,and classy moves   ', 'target': 'kahi champagne hein is mein., badiya classy moves'}"
11170,"{'prefix': 'translate English to Hinglish: ', 'input': 'Did you left ?', 'target': 'aap hein?'}"
11171,"{'prefix': 'translate English to Hinglish: ', 'input': 'No, still here, just contemplating the character of Gatsby', 'target': 'nahi, gatsby ka kuch character ko contemplating kiya hein'}"
11172,"{'prefix': 'translate English to Hinglish: ', 'input': 'New York in that time was amazing city ,full with class ', 'target': 'us time pe tho newyork badiya city hein, full with class'}"
11173,"{'prefix': 'translate English to Hinglish: ', 'input': 'Indeed, but perhaps Gatsby himself reminds us that shallow shows of wealth are no compensation for human misery', 'target': 'indeed, lekin perhaps gatsby tho hame reminds karthe ki wealth ka showoff itna shallow hein jo kabhi human misery ka koi compensation nahi kartha'}"
11174,"{'prefix': 'translate English to Hinglish: ', 'input': 'Its interesting how such a richly written character can also work as an allegory in that way', 'target': 'interesting hein, lekin yeh thoda richly character ko likha hein jo allegory se kaam karthe is tarah'}"
11175,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think finish button is open ,we can now finish the conversation .Bye', 'target': 'muje lagtha finish button tho open hein, ab mein conversation finish kartha, bye'}"
11176,"{'prefix': 'translate English to Hinglish: ', 'input': 'Hello. what is the movie?', 'target': 'namaste. philm kya hai'}"
11177,"{'prefix': 'translate English to Hinglish: ', 'input': 'Hey, t he movie we got is The Imitation Game', 'target': 'are, vah philm hamen mil gaya hai da imiteshan gem'}"
11178,"{'prefix': 'translate English to Hinglish: ', 'input': 'It is a biography of about Alan Turing, a British cryptanalyst who decrypted German intelligence codes during World War 2.', 'target': 'yah elan tyooring ke baare mein ek jeevanee hai, jo ek british kriptainaalist hai jisane dviteey vishv yuddh ke dauraan jarman khuphiya kod ko dikript kiya tha.'}"
11179,"{'prefix': 'translate English to Hinglish: ', 'input': 'Who is the lead actors?', 'target': 'pramukh abhineta kaun hain?'}"
11180,"{'prefix': 'translate English to Hinglish: ', 'input': 'The lead actors are Benedict Cumberbatch and Keira Knightley', 'target': 'pramukh kalaakaar benedikt kambarabaich aur keira naitalee hain'}"
11181,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do they successfully decrypt the code?', 'target': 'kya ve kod ko saphalataapoorvak dikript karate hain?'}"
11182,"{'prefix': 'translate English to Hinglish: ', 'input': 'I am not sure if they successfully decrypt the code, I would assume so otherwise I doubt it would be as historically relevant.', 'target': 'mujhe yakeen nahin hai ki agar ve saphalataapoorvak kod ko dikript karate hain, to main aisa maanoonga anyatha mujhe sandeh hai ki yah aitihaasik roop se praasangik hoga.'}"
11183,"{'prefix': 'translate English to Hinglish: ', 'input': 'Okay. What kind of movie is it? Thriller? Drama? Comedy?', 'target': 'theek hai. yah kis tarah kee philm hai? thrilar? naatak? komedee?'}"
11184,"{'prefix': 'translate English to Hinglish: ', 'input': 'It is a drama', 'target': 'yah ek draama hai'}"
11185,"{'prefix': 'translate English to Hinglish: ', 'input': 'Any other known actors in it?', 'target': 'isamen koee any gyaat abhineta?'}"
11186,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah, there is Matthew Goode and Tom Goodman-Hill in the movie as well.', 'target': 'haan, philm mein maithyoo gode aur tom gudamain-hil bhee hain.'}"
11187,"{'prefix': 'translate English to Hinglish: ', 'input': ""I am not sure how long the movie is, if I had to guess I'd say 2 hours."", 'target': 'mujhe yakeen nahin hai ki philm kitanee lambee hai, agar mujhe lagata hai ki mujhe 2 ghante kahana hoga.'}"
11188,"{'prefix': 'translate English to Hinglish: ', 'input': 'What year was it released originally ?', 'target': 'yah mool roop se kis baras jaaree kiya gaya tha?'}"
11189,"{'prefix': 'translate English to Hinglish: ', 'input': 'It was originally released in 2014.', 'target': 'yah mool roop se 2014 mein rileej huee thee.'}"
11190,"{'prefix': 'translate English to Hinglish: ', 'input': ""It doesn't mention winning any awards, however it has amazing reviews from different organizations."", 'target': 'isamen kisee bhee puraskaar ko jeetane ka ullekh nahin hai, haalaanki vibhinn sangathanon se isakee adbhut sameekshaen hain.'}"
11191,"{'prefix': 'translate English to Hinglish: ', 'input': 'Can you tell me more about the reviews?', 'target': 'kya aap mujhe sameekshaon ke baare mein adhik bata sakate hain?'}"
11192,"{'prefix': 'translate English to Hinglish: ', 'input': 'The film received a CinemaScore of A+ as well as a Rotten Tomatoes review of 91%.', 'target': 'is film ko A+ CinemaScore mila sath hi sath 91% ka ek Rotten Tamatar review bhi.'}"
11193,"{'prefix': 'translate English to Hinglish: ', 'input': 'There are quite a few key scenes throughout the movie that are relevant  as well.', 'target': 'Movie ke doran kuch key scenes bhi  he jo ki relevant he.'}"
11194,"{'prefix': 'translate English to Hinglish: ', 'input': 'Relevant to what?', 'target': 'kis se relevant?'}"
11195,"{'prefix': 'translate English to Hinglish: ', 'input': 'To the story. One of them explains how the main character, Alan Turing is unhappy in his boarding school due to bullying. It is through that unhappiness that he found his interest in cryptography.', 'target': 'Story se. un me  se ek explain karta he ki kese main character, Alan Turing uske boarding school me bullying ke karan unhappy he.us unhappiness ke karan voh cryptography me interest leta he.'}"
11196,"{'prefix': 'translate English to Hinglish: ', 'input': ""I 'm quite interested in the movie. Anything else you want to tell me?"", 'target': 'me movie me quite interested hu.Anything else tum mujhe batana chahti ho.'}"
11197,"{'prefix': 'translate English to Hinglish: ', 'input': ""I don't want to give too much away, but there is a few points where characters are revealed as spys and release important information about the main character."", 'target': 'i do not want to give too much away. lekin kuch points he jahan character spys ke roop me reveal hote he aur main character ke bare me mahatvapurn information reveal kar dete he.'}"
11198,"{'prefix': 'translate English to Hinglish: ', 'input': 'Ph, spy. i love spy.', 'target': 'ph, spy. me spy se love karti hu.'}"
11199,"{'prefix': 'translate English to Hinglish: ', 'input': 'I do too. Also, there are a lot of secrets within the movie about the main character as well that are incredibly important to the story.', 'target': 'me bhi karti hu.sath hi, movie me main character ke bare me bahut se secrets he sath hi ve story ke liye bahut hi important he.'}"
11200,"{'prefix': 'translate English to Hinglish: ', 'input': ""But I can't say"", 'target': 'But me nahi kah sakti.'}"
11201,"{'prefix': 'translate English to Hinglish: ', 'input': 'How did it do in the box office?', 'target': 'isne box office par kaisa perform  kiya.'}"
11202,"{'prefix': 'translate English to Hinglish: ', 'input': ""I don't have any specifics, but based off the reviews of the film I would say very well."", 'target': 'muje uska bare mein kuch patha nahi, magar reviews ke dwara muje lagtha hein ki voh film bahut acha hein'}"
11203,"{'prefix': 'translate English to Hinglish: ', 'input': 'What else do you know about the movie?', 'target': 'aur kuch patha hein kya us movie ke baare mein?'}"
11204,"{'prefix': 'translate English to Hinglish: ', 'input': 'I know that it has been regarded as one of the most important stories of the last century.', 'target': 'muje patha hein ki, voh stories last century mein bahut important hoya kartha tha'}"
11205,"{'prefix': 'translate English to Hinglish: ', 'input': 'Who is the director?', 'target': 'director kon hein?'}"
11206,"{'prefix': 'translate English to Hinglish: ', 'input': 'There is some controversy however with the film, like some people are upset due to misrepresentation of facts and rearranging things to make a better story.', 'target': 'kuch gadbad us film mein hein, kyun ki kuch log bahut upset hein unka misrepresentation of facts ke liye, aur voh theak karna chathe hein apne story better karne ke liye'}"
11207,"{'prefix': 'translate English to Hinglish: ', 'input': 'The director was Morten Tyldum.', 'target': 'voh director morten tyldum hein'}"
11208,"{'prefix': 'translate English to Hinglish: ', 'input': 'Is it because the lead character is gay?', 'target': 'kyon voh lead character gay hein kya?'}"
11209,"{'prefix': 'translate English to Hinglish: ', 'input': ""I don't know if it has to due with him being gay, more so the order at which events were revealed misrepresented the work that Turning did at Bletchley Park."", 'target': 'muje patha nahi hein yar ki voh gay hein ya voh thoda older hein, jo apne events mein misrepresented kiya gaya tha, aur voh bletchley park mein turn kar liya'}"
11210,"{'prefix': 'translate English to Hinglish: ', 'input': ""Thanks. It's nice chatting with you."", 'target': 'dhanyavad, apse baath karne mein muje kushi huva'}"
11211,"{'prefix': 'translate English to Hinglish: ', 'input': 'Have you seen the Movie The Blindside?', 'target': 'kya tumhe movie The Blindside dekhi hai?'}"
11212,"{'prefix': 'translate English to Hinglish: ', 'input': 'No I have not', 'target': 'No maine nahi dekhi'}"
11213,"{'prefix': 'translate English to Hinglish: ', 'input': 'Is it good ?', 'target': 'kya wo acchi hai?'}"
11214,"{'prefix': 'translate English to Hinglish: ', 'input': 'It is very good. I liked it a lot!', 'target': 'Wo bahut acchi hai. mujhe wo bahut pasand aayi'}"
11215,"{'prefix': 'translate English to Hinglish: ', 'input': 'Cool. ', 'target': 'Cool.'}"
11216,"{'prefix': 'translate English to Hinglish: ', 'input': 'What is the genre of the movie?', 'target': 'Movie ka genre kya hai?'}"
