,translation
15121,"{'prefix': 'translate English to Hinglish: ', 'input': 'Depends', 'target': 'vah nirbhar karata hai'}"
15122,"{'prefix': 'translate English to Hinglish: ', 'input': ""I love Richard Dreyfus, I didn't know he was in there."", 'target': 'main richard drephas se pyaar karata hoon, use is baat ka ehasaas nahin tha ki vah usamen hai'}"
15123,"{'prefix': 'translate English to Hinglish: ', 'input': ""Of course, the woman who's skinny overwhelming gets hooked first."", 'target': 'beshak, jo mahila patala hai vah pahale soonghatee hai'}"
15124,"{'prefix': 'translate English to Hinglish: ', 'input': 'Close the beaches, knee reaction, but probably a good idea', 'target': 'samudr taton ko band karana, ghutane ka jhataka pratikriya lekin shaayad ek achchha vichaar hai'}"
15125,"{'prefix': 'translate English to Hinglish: ', 'input': ""And of course they become greedy and want to pretend that it's a navigational accident and not a shark attack."", 'target': 'aur nishchit roop se ve laalachee ho jaate hain aur apanee nauka vihaar durghatana ka naatak karana chaahate hain na ki shaark ke hamale ka'}"
15126,"{'prefix': 'translate English to Hinglish: ', 'input': 'shark hunter over charging lol', 'target': 'chaarj par adhik shikaaree shaark'}"
15127,"{'prefix': 'translate English to Hinglish: ', 'input': 'bounty on the killer shark', 'target': 'hatyaara shaark par inaam'}"
15128,"{'prefix': 'translate English to Hinglish: ', 'input': 'do like this genre?4', 'target': 'is shailee ko pasand hai? 4'}"
15129,"{'prefix': 'translate English to Hinglish: ', 'input': 'do you like frozen?', 'target': 'Kya aapko Frozen pasand hai ?'}"
15130,"{'prefix': 'translate English to Hinglish: ', 'input': 'I love Frozen!', 'target': 'main Frozen ko love karata hoon!'}"
15131,"{'prefix': 'translate English to Hinglish: ', 'input': 'I love frozen yogurt! but also this movie :)', 'target': 'mujhe  frozen yogurt bahut pasand hai! lekin yah movie bhee  :)'}"
15132,"{'prefix': 'translate English to Hinglish: ', 'input': 'LOL!  I Cant wait for the second movie of Frozen to release', 'target': 'LOL! Main Frozen kee doosri Film ke  release hone ka intajaar kar nahin paa raha hoon.'}"
15133,"{'prefix': 'translate English to Hinglish: ', 'input': 'The shark trapper is on the freighter.', 'target': 'chaarj par adhik shikaaree shaark'}"
15134,"{'prefix': 'translate English to Hinglish: ', 'input': 'Bounty in the slaughter of sharks.', 'target': 'hatyaara shaark par inaam'}"
15135,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you like people like that?', 'target': 'is shailee ko pasand hai? 4'}"
15136,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you like freezing?', 'target': 'Kya aapko Frozen pasand hai ?'}"
15137,"{'prefix': 'translate English to Hinglish: ', 'input': 'I love freezing!', 'target': 'main Frozen ko love karata hoon!'}"
15138,"{'prefix': 'translate English to Hinglish: ', 'input': 'I love ice yogurt!', 'target': 'mujhe  frozen yogurt bahut pasand hai! lekin yah movie bhee  :)'}"
15139,"{'prefix': 'translate English to Hinglish: ', 'input': ""I can't wait to play Frozen's second movie."", 'target': 'LOL! Main Frozen kee doosri Film ke  release hone ka intajaar kar nahin paa raha hoon.'}"
15140,"{'prefix': 'translate English to Hinglish: ', 'input': 'Shark hunter on load ll', 'target': 'chaarj par adhik shikaaree shaark'}"
15141,"{'prefix': 'translate English to Hinglish: ', 'input': '♪ Reward for the killer shark ♪', 'target': 'hatyaara shaark par inaam'}"
15142,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you like this kind?4', 'target': 'is shailee ko pasand hai? 4'}"
15143,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you like it frozen?', 'target': 'Kya aapko Frozen pasand hai ?'}"
15144,"{'prefix': 'translate English to Hinglish: ', 'input': ""I can't wait for Frozen's second movie to come out."", 'target': 'LOL! Main Frozen kee doosri Film ke  release hone ka intajaar kar nahin paa raha hoon.'}"
15145,"{'prefix': 'translate English to Hinglish: ', 'input': 'what is your favorite character?', 'target': 'Aapka favorite character kya hai ?'}"
15146,"{'prefix': 'translate English to Hinglish: ', 'input': 'Anna because shes independent!', 'target': 'Anna kyonki wo  independent hai!'}"
15147,"{'prefix': 'translate English to Hinglish: ', 'input': 'yours?', 'target': 'ise wo own karti hai kya ?'}"
15148,"{'prefix': 'translate English to Hinglish: ', 'input': 'I like Elsa', 'target': 'Main Elsa ko like karta hoon.'}"
15149,"{'prefix': 'translate English to Hinglish: ', 'input': 'she reminds of my friend of the same name', 'target': 'vah usee naam ke mere friend kee remind karatee hai'}"
15150,"{'prefix': 'translate English to Hinglish: ', 'input': 'also the character designs are cool', 'target': 'character designs bhee bahut accha hai.'}"
15151,"{'prefix': 'translate English to Hinglish: ', 'input': 'thats cool! Anna reminds me of my girls - they are red-heads too', 'target': 'yah achchha hai! Anna mujhe apanee ladakiyon ka remind karatee hain - ve bhee red-hed hain'}"
15152,"{'prefix': 'translate English to Hinglish: ', 'input': 'do you like the songs?', 'target': 'kya aap gaane like karte hain?'}"
15153,"{'prefix': 'translate English to Hinglish: ', 'input': ""Anna, because she's independent!"", 'target': 'Anna kyonki wo  independent hai!'}"
15154,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yours?', 'target': 'ise wo own karti hai kya ?'}"
15155,"{'prefix': 'translate English to Hinglish: ', 'input': 'I like Elsa.', 'target': 'Main Elsa ko like karta hoon.'}"
15156,"{'prefix': 'translate English to Hinglish: ', 'input': 'She reminds my friend of the same name.', 'target': 'vah usee naam ke mere friend kee remind karatee hai'}"
15157,"{'prefix': 'translate English to Hinglish: ', 'input': 'The character design is cool, too.', 'target': 'character designs bhee bahut accha hai.'}"
15158,"{'prefix': 'translate English to Hinglish: ', 'input': ""Anna reminds me of my girls. They're red hair, too."", 'target': 'yah achchha hai! Anna mujhe apanee ladakiyon ka remind karatee hain - ve bhee red-hed hain'}"
15159,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you like this song?', 'target': 'kya aap gaane like karte hain?'}"
15160,"{'prefix': 'translate English to Hinglish: ', 'input': ""Anna because she's independent!"", 'target': 'Anna kyonki wo  independent hai!'}"
15161,"{'prefix': 'translate English to Hinglish: ', 'input': 'She remembers my friend with the same name.', 'target': 'vah usee naam ke mere friend kee remind karatee hai'}"
15162,"{'prefix': 'translate English to Hinglish: ', 'input': 'Also the character drawings are cold', 'target': 'character designs bhee bahut accha hai.'}"
15163,"{'prefix': 'translate English to Hinglish: ', 'input': ""Anna reminds me of my daughters, they're redheads, too."", 'target': 'yah achchha hai! Anna mujhe apanee ladakiyon ka remind karatee hain - ve bhee red-hed hain'}"
15164,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you like songs?', 'target': 'kya aap gaane like karte hain?'}"
15165,"{'prefix': 'translate English to Hinglish: ', 'input': 'Of course - who doesnt!  We still sing them around our house! ', 'target': 'Of course - kaun nahin karata hai! ham abhee bhee wo sab apane ghar ke aasapaas gaate hain!'}"
15166,"{'prefix': 'translate English to Hinglish: ', 'input': 'that is awesome!', 'target': 'wo awesome hai.'}"
15167,"{'prefix': 'translate English to Hinglish: ', 'input': 'The first time we saw Frozen was on a Disney Cruise Ship ', 'target': 'hamane pahalee baar Frozen ko Disney Cruise Ship par dekha tha'}"
15168,"{'prefix': 'translate English to Hinglish: ', 'input': ""what's your favorite?"", 'target': 'tera favorite kya hein?'}"
15169,"{'prefix': 'translate English to Hinglish: ', 'input': 'I love Let it Go but also In Summer - especially now since its so cold!  Whats your favorite', 'target': 'muje cold par bahut pasand hein summer bhi pasand hein.. tumhara favorite kya hein'}"
15170,"{'prefix': 'translate English to Hinglish: ', 'input': ""i don't remember"", 'target': 'muje yaad nahi hein'}"
15171,"{'prefix': 'translate English to Hinglish: ', 'input': 'do you have a favorite part of the movie', 'target': 'us movie ka favorite part kya hein'}"
15172,"{'prefix': 'translate English to Hinglish: ', 'input': 'the snowman is a funny character', 'target': 'voh snowman.. kitna funny character hein yar'}"
15173,"{'prefix': 'translate English to Hinglish: ', 'input': ""Of course, who doesn't know? We're still singing at my house!"", 'target': 'Of course - kaun nahin karata hai! ham abhee bhee wo sab apane ghar ke aasapaas gaate hain!'}"
15174,"{'prefix': 'translate English to Hinglish: ', 'input': ""That's fantastic!"", 'target': 'wo awesome hai.'}"
15175,"{'prefix': 'translate English to Hinglish: ', 'input': 'The first time we saw Frozen was on the Disney yacht.', 'target': 'hamane pahalee baar Frozen ko Disney Cruise Ship par dekha tha'}"
15176,"{'prefix': 'translate English to Hinglish: ', 'input': ""I like to let go, but it's summer, too, especially now it's too cold. What's your favorite?"", 'target': 'muje cold par bahut pasand hein summer bhi pasand hein.. tumhara favorite kya hein'}"
15177,"{'prefix': 'translate English to Hinglish: ', 'input': ""There's a favorite movie part."", 'target': 'us movie ka favorite part kya hein'}"
15178,"{'prefix': 'translate English to Hinglish: ', 'input': 'The Snowman is an interesting man.', 'target': 'voh snowman.. kitna funny character hein yar'}"
15179,"{'prefix': 'translate English to Hinglish: ', 'input': 'We still sing them in our house!', 'target': 'Of course - kaun nahin karata hai! ham abhee bhee wo sab apane ghar ke aasapaas gaate hain!'}"
15180,"{'prefix': 'translate English to Hinglish: ', 'input': ""That's great!"", 'target': 'wo awesome hai.'}"
15181,"{'prefix': 'translate English to Hinglish: ', 'input': 'The first time we saw Frozen was on a Disney cruise.', 'target': 'hamane pahalee baar Frozen ko Disney Cruise Ship par dekha tha'}"
15182,"{'prefix': 'translate English to Hinglish: ', 'input': ""I like to let him go but also in summer - especially now since it's so cold! What's your favorite"", 'target': 'muje cold par bahut pasand hein summer bhi pasand hein.. tumhara favorite kya hein'}"
15183,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you have a favorite part of the movie?', 'target': 'us movie ka favorite part kya hein'}"
15184,"{'prefix': 'translate English to Hinglish: ', 'input': 'The snowman is a fun character', 'target': 'voh snowman.. kitna funny character hein yar'}"
15185,"{'prefix': 'translate English to Hinglish: ', 'input': 'he is hilarious. ', 'target': 'ha yar voh to funny hain..'}"
15186,"{'prefix': 'translate English to Hinglish: ', 'input': 'olaf?', 'target': 'olaf?'}"
15187,"{'prefix': 'translate English to Hinglish: ', 'input': 'do you have a favorite scene?', 'target': 'tumhara favorite scene kya hein yar'}"
15188,"{'prefix': 'translate English to Hinglish: ', 'input': 'I really like the scene with the Trolls.  The ending also gets me every time when Elsa saves Anna. ', 'target': 'muje voh trolls ka scene acha laga. aur voh ending scene bhi pasand aaya jab elsa anna ko saves kiya'}"
15189,"{'prefix': 'translate English to Hinglish: ', 'input': 'whats yours', 'target': 'aapaka kya hai'}"
15190,"{'prefix': 'translate English to Hinglish: ', 'input': 'the ending is great', 'target': 'ant mahaan hai'}"
15191,"{'prefix': 'translate English to Hinglish: ', 'input': 'the scene with the trolls too.', 'target': 'trols ke saath drushy bhee.'}"
15192,"{'prefix': 'translate English to Hinglish: ', 'input': ""He's joking."", 'target': 'ha yar voh to funny hain..'}"
15193,"{'prefix': 'translate English to Hinglish: ', 'input': 'NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO, NO.', 'target': 'olaf?'}"
15194,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you have your favorite scene?', 'target': 'tumhara favorite scene kya hein yar'}"
15195,"{'prefix': 'translate English to Hinglish: ', 'input': 'I like the scene with the Giant, and every time Elsa rescues Anna, it happens to me.', 'target': 'muje voh trolls ka scene acha laga. aur voh ending scene bhi pasand aaya jab elsa anna ko saves kiya'}"
15196,"{'prefix': 'translate English to Hinglish: ', 'input': ""What's yours?"", 'target': 'aapaka kya hai'}"
15197,"{'prefix': 'translate English to Hinglish: ', 'input': ""It's a big end."", 'target': 'ant mahaan hai'}"
15198,"{'prefix': 'translate English to Hinglish: ', 'input': 'The scene with the Giants.', 'target': 'trols ke saath drushy bhee.'}"
15199,"{'prefix': 'translate English to Hinglish: ', 'input': ""He's hilarious."", 'target': 'ha yar voh to funny hain..'}"
15200,"{'prefix': 'translate English to Hinglish: ', 'input': '- Olaf?', 'target': 'olaf?'}"
15201,"{'prefix': 'translate English to Hinglish: ', 'input': 'I really like the scene with the Trolls, and the end gets me every time Elsa saves Anna.', 'target': 'muje voh trolls ka scene acha laga. aur voh ending scene bhi pasand aaya jab elsa anna ko saves kiya'}"
15202,"{'prefix': 'translate English to Hinglish: ', 'input': 'The end is great', 'target': 'ant mahaan hai'}"
15203,"{'prefix': 'translate English to Hinglish: ', 'input': 'Troll scene too.', 'target': 'trols ke saath drushy bhee.'}"
15204,"{'prefix': 'translate English to Hinglish: ', 'input': 'I hope the trolls are in the second movie more', 'target': 'mujhe aasha hai ki trol doosaree philm mein adhik hain'}"
15205,"{'prefix': 'translate English to Hinglish: ', 'input': 'haha maybe they will have their own spinoff movie', 'target': 'hah shaayad ve apanee khud kee spinoff philm hogee'}"
15206,"{'prefix': 'translate English to Hinglish: ', 'input': 'that would be cute too', 'target': 'vah bhee pyaara hoga'}"
15207,"{'prefix': 'translate English to Hinglish: ', 'input': 'nice chatting to you. Have a good day!', 'target': 'aapase achchha chaiting aapaka din shubh ho!'}"
15208,"{'prefix': 'translate English to Hinglish: ', 'input': 'Hi are you ready to get started? This is a batman vs superman superhero crossover movie. Are you familiar with those superheroes?', 'target': 'Hi kya tum shuru krne ke liye tyaar ho? Yeh batman vs superman ek superhero crossover movie hai. Kya tum inn superheroes ko jante ho?'}"
15209,"{'prefix': 'translate English to Hinglish: ', 'input': 'We are here to discuss Batman vs. Superman: Dawn of Justice', 'target': 'Hum yahan Batman vs. Superman: Dawn of Justice ko discuss karenge'}"
15210,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yes i am familar with the characters but some of the actors i have never heard of', 'target': 'Han mujhe inn cahracters ke baare mein pta hai but kuch actors ke baare mein maine kabhi sunna nhi'}"
15211,"{'prefix': 'translate English to Hinglish: ', 'input': 'I want the trolls to have more in the second movie.', 'target': 'mujhe aasha hai ki trol doosaree philm mein adhik hain'}"
15212,"{'prefix': 'translate English to Hinglish: ', 'input': 'Maybe they have their own by-laws.', 'target': 'hah shaayad ve apanee khud kee spinoff philm hogee'}"
15213,"{'prefix': 'translate English to Hinglish: ', 'input': 'That would be sweet, too.', 'target': 'vah bhee pyaara hoga'}"
15214,"{'prefix': 'translate English to Hinglish: ', 'input': 'Have a nice day. Have a nice day.', 'target': 'aapase achchha chaiting aapaka din shubh ho!'}"
15215,"{'prefix': 'translate English to Hinglish: ', 'input': 'This is Batman and Superman. You know these superheroes?', 'target': 'Hi kya tum shuru krne ke liye tyaar ho? Yeh batman vs superman ek superhero crossover movie hai. Kya tum inn superheroes ko jante ho?'}"
15216,"{'prefix': 'translate English to Hinglish: ', 'input': ""We're here to discuss Batman to Superman: The Dawn of Justice."", 'target': 'Hum yahan Batman vs. Superman: Dawn of Justice ko discuss karenge'}"
15217,"{'prefix': 'translate English to Hinglish: ', 'input': ""Yes, my family has roles, but some actors I've never heard of."", 'target': 'Han mujhe inn cahracters ke baare mein pta hai but kuch actors ke baare mein maine kabhi sunna nhi'}"
15218,"{'prefix': 'translate English to Hinglish: ', 'input': 'I hope trolls are in second place.', 'target': 'mujhe aasha hai ki trol doosaree philm mein adhik hain'}"
15219,"{'prefix': 'translate English to Hinglish: ', 'input': 'Maybe they have their own spinoff movie.', 'target': 'hah shaayad ve apanee khud kee spinoff philm hogee'}"
15220,"{'prefix': 'translate English to Hinglish: ', 'input': ""That'd be good, too."", 'target': 'vah bhee pyaara hoga'}"
15221,"{'prefix': 'translate English to Hinglish: ', 'input': ""Hello, are you ready to start? It's a superhero movie Batman vs Superman Crossover. Do you know these superheroes?"", 'target': 'Hi kya tum shuru krne ke liye tyaar ho? Yeh batman vs superman ek superhero crossover movie hai. Kya tum inn superheroes ko jante ho?'}"
15222,"{'prefix': 'translate English to Hinglish: ', 'input': 'We are here to discuss Batman vs Superman: The Dawn of Justice', 'target': 'Hum yahan Batman vs. Superman: Dawn of Justice ko discuss karenge'}"
15223,"{'prefix': 'translate English to Hinglish: ', 'input': ""I know the characters, but some of the actors I've never heard of."", 'target': 'Han mujhe inn cahracters ke baare mein pta hai but kuch actors ke baare mein maine kabhi sunna nhi'}"
15224,"{'prefix': 'translate English to Hinglish: ', 'input': 'I think it sounds like an amazing movie. I love superheroes. I think some of the critics are too harsh. It was a good plot line. I am familiar with Ben Affleck but none of the others. ', 'target': 'Mujhe lagta hai ki yeh ek bahut achhi movie hai. Mujhe superheroes bahut pasand hai. Yeh achhi plot line thi. Main Ban Affleck ke baare mein jaanta huin but bake kisi ke baare mein nhi.'}"
15225,"{'prefix': 'translate English to Hinglish: ', 'input': 'I wish they would have used more famous people. ', 'target': 'Kaash unhone zyada famous logo ko liya hota.'}"
15226,"{'prefix': 'translate English to Hinglish: ', 'input': 'I would agree though that it was not as good as man of steel. The plot line of that was amazing!', 'target': 'Main sehmat huin jabki woh man of steel jitni achhi nhi hai. Uski plot line bahut badiya thi!'}"
15227,"{'prefix': 'translate English to Hinglish: ', 'input': 'Ben Affleck is the only actor I recognize great plot very harsh critcs', 'target': 'Ben Affleck hi sirf ek aisa actor hai jise main pehnchanta huin achha plot bhut harsh critics'}"
15228,"{'prefix': 'translate English to Hinglish: ', 'input': ""I agree. I didn't completely understand why Batman and Superman fought though. "", 'target': 'I agree, mujhe theek se samajh nahi aaya ki Batman and Superman kyun lad rahe the'}"
15229,"{'prefix': 'translate English to Hinglish: ', 'input': 'Rotten Tomatoes list it as 27%and average with a 4.9 out of 10. The critcs must be weird. Yeah i couldnt figure out the fight but think it was because superman accidentally killed bruce waynes dad', 'target': 'Rotten Tomatoes par 27% hai and average 4.9 hai 10 mein se. Critics bahut ajeeb hain. Mujhe fight samajh nahi aayi par mujhe lagta hai ki Superman ne galti se Bruce Wayne ke Dad ko maar diya tha.'}"
15230,"{'prefix': 'translate English to Hinglish: ', 'input': 'I thought it was worth a meteoritic score more than 44. That seemed low! That makes sense. I would be mad if someone tried to kill one of my family members. ', 'target': 'Mujhe laga ki movie ka Meteoritic score 44 se jyada hai. Yeh toh kam hai! Par sense karta hai. Mujhe bhi bahut gussa ayega agar kisi ne mere family waalon ko maar diya.'}"
15231,"{'prefix': 'translate English to Hinglish: ', 'input': ""I think it sounds like a great movie. I like superheroes. I think some commentators are too hard. It's a good story. I know Ben Affleck, but no one else."", 'target': 'Mujhe lagta hai ki yeh ek bahut achhi movie hai. Mujhe superheroes bahut pasand hai. Yeh achhi plot line thi. Main Ban Affleck ke baare mein jaanta huin but bake kisi ke baare mein nhi.'}"
15232,"{'prefix': 'translate English to Hinglish: ', 'input': 'I want them to take advantage of more famous people.', 'target': 'Kaash unhone zyada famous logo ko liya hota.'}"
15233,"{'prefix': 'translate English to Hinglish: ', 'input': ""I agree, it's not as good as Stahlmann, its course of action is amazing!"", 'target': 'Main sehmat huin jabki woh man of steel jitni achhi nhi hai. Uski plot line bahut badiya thi!'}"
15234,"{'prefix': 'translate English to Hinglish: ', 'input': ""Ben Affleck is the only actor I've ever recognized as a great conspirator."", 'target': 'Ben Affleck hi sirf ek aisa actor hai jise main pehnchanta huin achha plot bhut harsh critics'}"
15235,"{'prefix': 'translate English to Hinglish: ', 'input': ""I don't understand the fight between Batman and Superman."", 'target': 'I agree, mujhe theek se samajh nahi aaya ki Batman and Superman kyun lad rahe the'}"
15236,"{'prefix': 'translate English to Hinglish: ', 'input': ""There's an average of 4.9 out of 10."", 'target': 'Rotten Tomatoes par 27% hai and average 4.9 hai 10 mein se. Critics bahut ajeeb hain. Mujhe fight samajh nahi aayi par mujhe lagta hai ki Superman ne galti se Bruce Wayne ke Dad ko maar diya tha.'}"
15237,"{'prefix': 'translate English to Hinglish: ', 'input': ""I think it's worth more than 44 meteorites!"", 'target': 'Mujhe laga ki movie ka Meteoritic score 44 se jyada hai. Yeh toh kam hai! Par sense karta hai. Mujhe bhi bahut gussa ayega agar kisi ne mere family waalon ko maar diya.'}"
15238,"{'prefix': 'translate English to Hinglish: ', 'input': ""I think it was an incredible movie. I like superheroes. I think some reviews are too difficult. It was a good plot. I'm familiar with Ben Affleck, but none of the others."", 'target': 'Mujhe lagta hai ki yeh ek bahut achhi movie hai. Mujhe superheroes bahut pasand hai. Yeh achhi plot line thi. Main Ban Affleck ke baare mein jaanta huin but bake kisi ke baare mein nhi.'}"
15239,"{'prefix': 'translate English to Hinglish: ', 'input': ""I wish they'd used more famous people."", 'target': 'Kaash unhone zyada famous logo ko liya hota.'}"
15240,"{'prefix': 'translate English to Hinglish: ', 'input': ""I would agree even if I wasn't as good as the steel man."", 'target': 'Main sehmat huin jabki woh man of steel jitni achhi nhi hai. Uski plot line bahut badiya thi!'}"
15241,"{'prefix': 'translate English to Hinglish: ', 'input': 'Ben Affleck is the only actor I recognize great plot very hard critics', 'target': 'Ben Affleck hi sirf ek aisa actor hai jise main pehnchanta huin achha plot bhut harsh critics'}"
15242,"{'prefix': 'translate English to Hinglish: ', 'input': ""But I didn't understand why Batman and Superman fought."", 'target': 'I agree, mujhe theek se samajh nahi aaya ki Batman and Superman kyun lad rahe the'}"
15243,"{'prefix': 'translate English to Hinglish: ', 'input': ""Critcs must be weird. Yes, I couldn't understand the fight, but I think it was because Superman accidentally killed Bruce Waynes Papa."", 'target': 'Rotten Tomatoes par 27% hai and average 4.9 hai 10 mein se. Critics bahut ajeeb hain. Mujhe fight samajh nahi aayi par mujhe lagta hai ki Superman ne galti se Bruce Wayne ke Dad ko maar diya tha.'}"
15244,"{'prefix': 'translate English to Hinglish: ', 'input': 'I thought it was worth a meteorite score out of 44, which seemed low! It makes sense. I would be angry if someone was trying to kill one of my family members.', 'target': 'Mujhe laga ki movie ka Meteoritic score 44 se jyada hai. Yeh toh kam hai! Par sense karta hai. Mujhe bhi bahut gussa ayega agar kisi ne mere family waalon ko maar diya.'}"
15245,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah me to it did also have a unique spin on character of Lex Luthor who just seems to go doown hill the whole movie. I like how the critic talked about Lex (who is supermans arch enemy ) because he compared him to the joker and riddler (who are batmans arch enemies', 'target': 'Haan mujhe bhi, saath mein Lex ke character ka unique spin hai aur voh bus spiral down karta hai poori movie mein. Joh critics ne Lex (joh Superman ka arch enemy hai) ke baare mein bola, voh mujhe accha laga, kyunki unhone Lex ko Joker and Riddler ke saath compare kiya.'}"
15246,"{'prefix': 'translate English to Hinglish: ', 'input': 'Then he tops off the crazy part by comparing him to Mark Zuckerburg. ', 'target': 'Aur fir voh pagalon jaise usko Mark Zuckerburg se compare karne laga.'}"
15247,"{'prefix': 'translate English to Hinglish: ', 'input': 'Ohh. I liked that too. I like how they always try to biring in the government official s', 'target': 'Ohh, voh mujhe bhi accha laga. Mujhe accha laga ki they always bring in government officials.'}"
15248,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yeah im still here just slow typer', 'target': ""Yeah, meri typing slow hai, I'm still here.""}"
15249,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you like batman or superman better in the movie?', 'target': 'Tujhe jyada accha kaun laga, Batman or Superman iss movie mein?'}"
15250,"{'prefix': 'translate English to Hinglish: ', 'input': 'Actually superman ', 'target': 'Actually Superman.'}"
15251,"{'prefix': 'translate English to Hinglish: ', 'input': 'How bout u', 'target': 'tumhare regarding  kya vichar he'}"
15252,"{'prefix': 'translate English to Hinglish: ', 'input': 'I grew up watching the justice league cartoons in thelate 70s and early 80s in which alll the superheros worked together.', 'target': '70 aur early 90s Me, me Cartoon JUstice League dekhte hue grew up hua jisame all super hero milkar work karte he.'}"
15253,"{'prefix': 'translate English to Hinglish: ', 'input': ""Yes, I did a unique spin on Lex Luthor's personality, and he seems to have gone to Down Mountain, the whole movie. I like commentators to say that Lex sent him with clowns and Riddler."", 'target': 'Haan mujhe bhi, saath mein Lex ke character ka unique spin hai aur voh bus spiral down karta hai poori movie mein. Joh critics ne Lex (joh Superman ka arch enemy hai) ke baare mein bola, voh mujhe accha laga, kyunki unhone Lex ko Joker and Riddler ke saath compare kiya.'}"
15254,"{'prefix': 'translate English to Hinglish: ', 'input': 'And then he went over the crazy part and compared it to Mark Zuckerburg.', 'target': 'Aur fir voh pagalon jaise usko Mark Zuckerburg se compare karne laga.'}"
15255,"{'prefix': 'translate English to Hinglish: ', 'input': 'I like it, too. I like it when they always want to deal with government officials.', 'target': 'Ohh, voh mujhe bhi accha laga. Mujhe accha laga ki they always bring in government officials.'}"
15256,"{'prefix': 'translate English to Hinglish: ', 'input': ""Yeah, it's still here. It's just a slow typewriter."", 'target': ""Yeah, meri typing slow hai, I'm still here.""}"
15257,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you prefer Batman or Superman?', 'target': 'Tujhe jyada accha kaun laga, Batman or Superman iss movie mein?'}"
15258,"{'prefix': 'translate English to Hinglish: ', 'input': 'Actually, Superman.', 'target': 'Actually Superman.'}"
15259,"{'prefix': 'translate English to Hinglish: ', 'input': 'How is that possible?', 'target': 'tumhare regarding  kya vichar he'}"
15260,"{'prefix': 'translate English to Hinglish: ', 'input': ""In the late '70s and early '80s, I grew up reading Justice League comics, and all superheroes worked together."", 'target': '70 aur early 90s Me, me Cartoon JUstice League dekhte hue grew up hua jisame all super hero milkar work karte he.'}"
15261,"{'prefix': 'translate English to Hinglish: ', 'input': ""I like the way the critic talked about Lex (which is supermans archienemy) because he compared it to the wild and the riddle (which are Batman's rainbow enemies)"", 'target': 'Haan mujhe bhi, saath mein Lex ke character ka unique spin hai aur voh bus spiral down karta hai poori movie mein. Joh critics ne Lex (joh Superman ka arch enemy hai) ke baare mein bola, voh mujhe accha laga, kyunki unhone Lex ko Joker and Riddler ke saath compare kiya.'}"
15262,"{'prefix': 'translate English to Hinglish: ', 'input': 'Then he finishes the crazy game by comparing it to Mark Zuckerburg.', 'target': 'Aur fir voh pagalon jaise usko Mark Zuckerburg se compare karne laga.'}"
15263,"{'prefix': 'translate English to Hinglish: ', 'input': 'I liked it too. I like how they always try to biring in government officials.', 'target': 'Ohh, voh mujhe bhi accha laga. Mujhe accha laga ki they always bring in government officials.'}"
15264,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yes im always here only slow typewriter', 'target': ""Yeah, meri typing slow hai, I'm still here.""}"
15265,"{'prefix': 'translate English to Hinglish: ', 'input': 'Do you like Batman or Superman better in the movie?', 'target': 'Tujhe jyada accha kaun laga, Batman or Superman iss movie mein?'}"
15266,"{'prefix': 'translate English to Hinglish: ', 'input': 'I grew up watching the Justice League cartoons in the late 1970s and early 1980s when all superheroes worked together.', 'target': '70 aur early 90s Me, me Cartoon JUstice League dekhte hue grew up hua jisame all super hero milkar work karte he.'}"
15267,"{'prefix': 'translate English to Hinglish: ', 'input': 'I love batman', 'target': 'mujhe batman se love he'}"
15268,"{'prefix': 'translate English to Hinglish: ', 'input': 'He is so mysterious ', 'target': 'vo bahut mysterious he'}"
15269,"{'prefix': 'translate English to Hinglish: ', 'input': 'Sorta ironic that they become enemies ', 'target': 'ye bada ironic he ki ve enemies ban jate he'}"
15270,"{'prefix': 'translate English to Hinglish: ', 'input': 'Yes he is very mysterious', 'target': 'ha vo bada mysterious he'}"
15271,"{'prefix': 'translate English to Hinglish: ', 'input': 'It is. Its not what I expected at all', 'target': 'it is.ye to mene bilkul bhi expect nahi kiya tha'}"
15272,"{'prefix': 'translate English to Hinglish: ', 'input': 'I expected more like the avengers where a bunch of heroes work together ', 'target': 'iske bajay , me to Avenger ki try expect kar raha tha where heroes ka bunch together work karta he.'}"
15273,"{'prefix': 'translate English to Hinglish: ', 'input': ""I don't really like that they are enimies"", 'target': 'mujhe unka ememies hona really pasand nahi aaya.'}"
